return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.21,22.27,77.90,93.73,109.57,92.82,112.52,132.21,127.98,150.40,172.83
2,2,114.21,22.27,114.27,136.28,158.29,141.88,174.15,206.43,184.69,220.12,255.54
2,3,114.21,22.27,135.40,161.36,187.32,174.47,215.17,255.86,222.06,267.44,312.82
2,4,114.21,22.27,151.10,180.72,210.33,197.51,246.20,294.89,249.56,301.88,354.20
2,5,114.21,22.27,162.62,195.07,227.53,213.50,268.56,323.62,269.02,327.15,385.28
2,6,114.21,22.27,171.35,206.27,241.19,223.09,281.74,340.39,288.69,351.54,414.39
2,9,114.21,22.27,186.02,226.12,266.21,248.19,316.48,384.77,321.64,395.02,468.40
2,12,114.21,22.27,195.19,238.59,281.99,259.61,331.31,403.02,343.40,421.97,500.54
2,18,114.21,22.27,205.14,251.24,297.34,278.82,355.00,431.19,365.17,450.17,535.18
2,24,114.21,22.27,209.44,257.70,305.96,293.09,372.85,452.62,376.55,465.81,555.07
2,48,114.21,22.27,221.86,273.73,325.60,315.70,398.01,480.32,398.02,493.47,588.92
2,72,114.21,22.27,230.18,282.62,335.06,323.85,405.94,488.02,408.57,504.13,599.69
2,96,114.21,22.27,233.60,286.60,339.60,333.89,415.67,497.46,420.96,517.88,614.80
2,120,114.21,22.27,238.88,292.01,345.13,343.34,428.47,513.61,434.26,533.22,632.18
2,144,114.21,22.27,243.94,297.52,351.10,357.64,448.04,538.45,444.82,546.58,648.35
2,168,114.21,22.27,248.52,303.17,357.81,359.44,451.22,543.00,448.70,552.25,655.81
5,1,114.21,22.27,125.09,149.90,174.70,151.91,183.21,214.52,195.67,231.19,266.72
5,2,114.21,22.27,180.64,217.39,254.15,237.18,285.91,334.64,290.95,350.06,409.16
5,3,114.21,22.27,214.56,259.82,305.08,293.75,354.08,414.41,357.44,437.17,516.90
5,4,114.21,22.27,241.62,294.61,347.59,339.15,412.81,486.48,406.39,501.24,596.09
5,5,114.21,22.27,261.72,321.16,380.59,372.80,459.27,545.73,444.25,552.49,660.72
5,6,114.21,22.27,278.11,343.69,409.28,393.52,489.42,585.32,479.98,597.12,714.25
5,9,114.21,22.27,308.79,391.20,473.61,446.58,564.33,682.09,543.84,681.15,818.46
5,12,114.21,22.27,326.78,418.49,510.20,470.05,598.12,726.19,582.12,724.57,867.02
5,18,114.21,22.27,344.76,442.80,540.83,503.21,640.65,778.10,622.24,773.62,925.01
5,24,114.21,22.27,354.64,460.24,565.83,527.61,673.27,818.93,647.75,810.14,972.52
5,48,114.21,22.27,376.74,494.50,612.26,562.52,714.55,866.59,689.13,869.25,1049.37
5,72,114.21,22.27,386.99,503.07,619.15,571.34,722.17,873.00,700.28,883.30,1066.31
5,96,114.21,22.27,392.13,508.36,624.60,581.83,730.56,879.30,715.79,899.15,1082.51
5,120,114.21,22.27,398.25,514.05,629.84,599.42,752.94,906.46,735.92,919.18,1102.44
5,144,114.21,22.27,404.80,521.94,639.08,626.32,786.55,946.77,754.30,940.85,1127.40
5,168,114.21,22.27,412.48,530.88,649.29,634.24,801.33,968.43,764.58,955.20,1145.81
10,1,114.21,22.27,153.16,189.78,226.40,187.67,233.80,279.94,237.00,288.48,339.96
10,2,114.21,22.27,221.17,277.78,334.40,293.17,363.78,434.40,356.45,447.55,538.66
10,3,114.21,22.27,264.14,335.43,406.72,362.76,449.90,537.04,441.25,570.38,699.50
10,4,114.21,22.27,298.84,383.94,469.05,421.14,530.64,640.13,504.18,660.96,817.74
10,5,114.21,22.27,325.02,422.02,519.02,465.58,598.91,732.23,554.97,736.77,918.57
10,6,114.21,22.27,346.89,455.66,564.42,493.85,645.98,798.12,602.30,798.13,993.97
10,9,114.21,22.27,390.20,535.63,681.06,563.79,758.39,952.98,685.35,915.30,1145.26
10,12,114.21,22.27,413.67,580.23,746.79,598.16,813.97,1029.78,733.06,967.14,1201.22
10,18,114.21,22.27,436.96,615.92,794.88,640.14,870.32,1100.50,782.32,1029.23,1276.14
10,24,114.21,22.27,450.54,647.44,844.34,673.46,917.06,1160.67,818.77,1087.21,1355.64
10,48,114.21,22.27,478.50,704.86,931.22,718.18,971.90,1225.62,876.56,1181.33,1486.09
10,72,114.21,22.27,489.13,710.24,931.36,728.30,978.72,1229.13,888.51,1201.56,1514.61
10,96,114.21,22.27,495.30,715.10,934.90,739.41,983.87,1228.33,906.18,1214.87,1523.56
10,120,114.21,22.27,502.73,720.03,937.34,760.51,1011.63,1262.74,929.62,1232.98,1536.34
10,144,114.21,22.27,510.57,730.24,949.90,793.40,1053.73,1314.06,950.74,1258.63,1566.53
10,168,114.21,22.27,519.85,740.99,962.13,807.62,1083.40,1359.18,966.13,1282.13,1598.13
25,1,114.21,22.27,180.91,243.46,306.02,224.32,302.39,380.45,280.78,365.50,450.22
25,2,114.21,22.27,262.26,362.66,463.06,347.03,466.83,586.63,422.88,585.56,748.23
25,3,114.21,22.27,316.29,444.74,573.19,426.81,575.54,724.27,523.21,766.84,1010.47
25,4,114.21,22.27,359.02,515.64,672.25,494.76,688.65,882.53,599.91,901.02,1202.13
25,5,114.21,22.27,391.80,573.41,755.02,546.49,792.19,1037.89,664.80,1019.06,1373.33
25,6,114.21,22.27,419.64,626.56,833.49,581.30,868.54,1155.78,727.57,1106.30,1485.04
25,9,114.21,22.27,475.58,771.13,1066.69,662.71,1043.96,1425.22,829.11,1274.20,1719.29
25,12,114.21,22.27,500.01,850.70,1201.38,711.00,1141.32,1571.63,886.90,1331.96,1777.03
25,18,114.21,22.27,527.87,906.83,1285.79,763.77,1216.65,1669.53,941.54,1408.60,1875.65
25,24,114.21,22.27,541.82,968.68,1395.55,810.96,1287.85,1764.73,990.77,1505.34,2019.91
25,48,114.21,22.27,568.48,1076.25,1584.01,871.98,1363.95,1855.93,1067.86,1666.20,2264.55
25,72,114.21,22.27,578.83,1071.32,1563.81,886.04,1368.78,1851.52,1079.53,1700.93,2322.33
25,96,114.21,22.27,587.11,1072.71,1558.30,900.41,1366.04,1831.66,1103.18,1704.11,2305.04
25,120,114.21,22.27,598.76,1074.72,1550.68,922.33,1398.72,1875.12,1131.53,1711.07,2290.61
25,144,114.21,22.27,608.75,1089.05,1569.35,957.17,1449.87,1942.56,1151.42,1738.95,2326.48
25,168,114.21,22.27,619.13,1100.92,1582.70,980.50,1509.55,2038.60,1172.69,1779.29,2385.90
50,1,114.21,22.27,194.86,285.81,376.77,243.94,356.85,469.77,305.72,426.18,546.64
50,2,114.21,22.27,283.22,432.47,581.72,373.02,546.79,720.55,456.42,699.82,943.23
50,3,114.21,22.27,344.20,537.11,730.03,455.71,672.16,888.61,559.25,936.08,1312.91
50,4,114.21,22.27,390.62,629.02,867.42,524.64,812.84,1101.05,640.79,1111.59,1582.40
50,5,114.21,22.27,426.39,706.03,985.67,575.06,948.83,1322.60,711.88,1271.21,1830.53
50,6,114.21,22.27,456.74,778.72,1100.69,610.23,1053.59,1496.95,786.26,1381.79,1977.32
50,9,114.21,22.27,513.84,994.39,1474.95,688.02,1289.44,1890.86,894.98,1594.96,2294.93
50,12,114.21,22.27,529.89,1113.34,1696.80,742.93,1430.93,2118.94,960.16,1652.15,2344.13
50,18,114.21,22.27,557.72,1190.64,1823.56,803.27,1521.40,2239.52,1014.21,1737.37,2460.53
50,24,114.21,22.27,564.19,1288.36,2012.54,861.60,1616.79,2371.97,1069.50,1873.53,2677.56
50,48,114.21,22.27,574.87,1455.91,2336.95,937.68,1712.32,2486.97,1154.71,2105.21,3055.71
50,72,114.21,22.27,586.26,1435.96,2285.66,957.05,1714.72,2472.39,1163.34,2157.33,3151.32
50,96,114.21,22.27,598.05,1431.27,2264.50,977.06,1702.47,2427.88,1196.30,2145.94,3095.57
50,120,114.21,22.27,616.30,1428.83,2241.36,996.90,1736.83,2476.75,1231.23,2135.90,3040.57
50,144,114.21,22.27,628.22,1447.42,2266.63,1028.89,1792.82,2556.74,1246.70,2162.52,3078.33
50,168,114.21,22.27,639.02,1458.54,2278.05,1057.43,1885.21,2712.98,1270.71,2220.29,3169.87
100,1,114.21,22.27,202.55,330.11,457.66,256.22,414.15,572.08,323.34,489.57,655.81
100,2,114.21,22.27,294.29,508.10,721.92,386.36,629.23,872.11,473.43,824.36,1175.28
100,3,114.21,22.27,360.09,639.55,919.01,468.21,771.04,1073.87,567.39,1126.86,1686.33
100,4,114.21,22.27,407.07,756.79,1106.51,531.97,942.33,1352.68,646.36,1352.69,2059.03
100,5,114.21,22.27,442.93,857.70,1272.48,573.29,1116.45,1659.61,716.90,1564.42,2411.93
100,6,114.21,22.27,472.72,955.15,1437.57,602.57,1255.98,1909.40,802.47,1702.36,2602.24
100,9,114.21,22.27,516.43,1267.61,2018.80,661.06,1565.67,2470.28,910.43,1968.14,3025.84
100,12,114.21,22.27,510.09,1441.47,2372.84,714.83,1764.97,2815.11,984.82,2018.91,3053.00
100,18,114.21,22.27,532.64,1546.61,2560.58,782.44,1871.25,2960.06,1034.68,2109.93,3185.18
100,24,114.21,22.27,518.61,1696.24,2873.87,851.32,1997.07,3142.81,1090.00,2296.49,3502.98
100,48,114.21,22.27,488.22,1951.69,3415.16,944.90,2115.62,3286.34,1171.57,2621.68,4071.78
