return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.13,22.41,83.42,95.43,107.43,110.59,128.15,145.71,117.68,140.11,162.53
2,2,114.13,22.41,125.79,144.10,162.40,177.58,209.67,241.75,185.99,223.43,260.86
2,3,114.13,22.41,150.86,174.63,198.41,215.68,257.49,299.31,235.06,282.99,330.93
2,4,114.13,22.41,169.52,197.41,225.30,245.73,294.92,344.11,266.97,320.55,374.12
2,5,114.13,22.41,181.96,213.54,245.12,261.12,314.19,367.25,290.56,350.33,410.09
2,6,114.13,22.41,194.98,229.65,264.33,273.86,329.70,385.53,309.24,373.66,438.09
2,9,114.13,22.41,222.98,265.11,307.23,318.89,384.30,449.71,349.84,426.93,504.02
2,12,114.13,22.41,237.91,284.64,331.37,346.40,419.22,492.04,382.36,472.77,563.18
2,18,114.13,22.41,257.67,309.90,362.13,388.57,472.37,556.17,426.03,528.63,631.23
2,24,114.13,22.41,270.75,326.69,382.63,413.04,503.68,594.32,445.31,555.39,665.47
2,48,114.13,22.41,303.10,363.35,423.61,442.79,540.89,639.00,469.19,584.17,699.15
2,72,114.13,22.41,322.90,383.71,444.53,460.29,557.74,655.20,497.74,619.88,742.01
2,96,114.13,22.41,342.76,404.55,466.35,480.84,579.02,677.20,512.04,632.90,753.75
2,120,114.13,22.41,360.51,423.22,485.93,497.06,597.97,698.88,518.21,634.44,750.67
2,144,114.13,22.41,373.50,437.53,501.56,509.31,613.71,718.11,529.46,648.10,766.74
2,168,114.13,22.41,384.09,450.57,517.06,510.73,616.30,721.87,532.57,652.92,773.27
5,1,114.13,22.41,120.82,145.57,170.31,163.77,188.79,213.80,182.15,217.81,253.47
5,2,114.13,22.41,182.79,221.55,260.31,271.64,314.11,356.58,293.40,351.97,410.54
5,3,114.13,22.41,224.94,274.97,325.00,336.26,391.57,446.88,373.58,449.76,525.95
5,4,114.13,22.41,255.22,314.95,374.69,386.44,451.37,516.30,424.42,513.27,602.12
5,5,114.13,22.41,278.37,349.19,420.01,414.62,488.87,563.12,466.53,567.34,668.15
5,6,114.13,22.41,300.22,380.07,459.92,436.06,515.87,595.67,499.21,610.00,720.80
5,9,114.13,22.41,351.07,448.31,545.55,508.88,601.94,695.01,573.82,709.67,845.52
5,12,114.13,22.41,377.29,488.03,598.78,557.70,663.49,769.27,635.36,796.31,957.27
5,18,114.13,22.41,413.21,535.10,656.99,629.62,750.21,870.79,716.37,888.14,1059.91
5,24,114.13,22.41,436.31,567.01,697.71,672.93,801.42,929.91,755.66,948.08,1140.51
5,48,114.13,22.41,479.98,625.66,771.34,731.55,891.61,1051.68,806.69,1030.20,1253.70
5,72,114.13,22.41,504.78,641.78,778.78,748.91,910.74,1072.57,843.50,1085.36,1327.22
5,96,114.13,22.41,529.21,662.38,795.56,773.23,931.54,1089.84,856.66,1096.16,1335.67
5,120,114.13,22.41,551.69,682.57,813.46,796.38,955.96,1115.55,858.67,1088.79,1318.91
5,144,114.13,22.41,569.81,700.95,832.09,817.54,983.97,1150.39,876.95,1108.53,1340.11
5,168,114.13,22.41,587.02,721.73,856.45,825.00,1003.83,1182.65,887.20,1132.83,1378.46
10,1,114.13,22.41,146.26,188.77,231.28,195.07,228.09,261.11,218.69,275.60,332.51
10,2,114.13,22.41,221.91,289.86,357.80,323.66,378.77,433.88,354.47,447.01,539.56
10,3,114.13,22.41,275.69,363.62,451.56,402.29,475.64,548.98,453.55,573.76,693.97
10,4,114.13,22.41,313.09,420.99,528.89,462.89,550.05,637.20,518.15,659.53,800.91
10,5,114.13,22.41,343.53,477.06,610.60,500.50,604.32,708.14,571.53,733.82,896.11
10,6,114.13,22.41,371.31,524.58,677.85,527.85,640.66,753.47,613.33,793.72,974.10
10,9,114.13,22.41,438.00,624.90,811.80,616.57,746.90,877.23,707.43,936.24,1165.06
10,12,114.13,22.41,468.98,689.78,910.59,677.53,829.76,981.99,782.44,1058.54,1334.63
10,18,114.13,22.41,515.17,755.89,996.62,764.85,939.01,1113.16,882.11,1171.19,1460.27
