return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.17,22.41,88.00,99.89,111.78,103.08,119.45,135.82,117.55,139.57,161.60
2,2,114.17,22.41,126.25,145.73,165.22,160.63,188.32,216.00,182.64,217.66,252.68
2,3,114.17,22.41,150.77,175.16,199.54,196.22,231.88,267.54,227.72,272.16,316.61
2,4,114.17,22.41,167.22,195.87,224.52,225.56,269.35,313.14,257.38,308.75,360.12
2,5,114.17,22.41,178.11,209.95,241.78,241.93,289.63,337.33,276.75,334.65,392.54
2,6,114.17,22.41,187.13,220.60,254.07,252.05,302.23,352.42,292.89,355.66,418.44
2,9,114.17,22.41,203.77,242.65,281.53,290.68,351.61,412.53,336.78,413.13,489.49
2,12,114.17,22.41,213.44,254.07,294.70,310.12,378.56,447.00,368.13,455.87,543.62
2,18,114.17,22.41,229.30,273.27,317.25,338.17,415.38,492.58,397.89,494.66,591.42
2,24,114.17,22.41,244.05,291.29,338.53,361.07,442.80,524.53,416.97,520.61,624.26
2,48,114.17,22.41,279.15,331.59,384.03,388.08,475.88,563.68,444.39,558.34,672.29
2,72,114.17,22.41,292.88,344.84,396.81,401.78,488.42,575.07,436.38,548.57,660.76
2,96,114.17,22.41,309.50,362.93,416.36,419.02,506.40,593.78,450.09,559.21,668.33
2,120,114.17,22.41,321.71,376.83,431.94,431.37,519.31,607.24,470.36,583.91,697.46
2,144,114.17,22.41,326.07,382.16,438.25,439.15,529.45,619.74,482.05,599.18,716.30
2,168,114.17,22.41,331.55,389.33,447.10,446.77,538.61,630.44,469.61,585.03,700.44
5,1,114.17,22.41,123.93,143.59,163.24,152.28,176.25,200.22,182.60,217.69,252.78
5,2,114.17,22.41,186.01,222.37,258.72,243.08,283.93,324.77,285.58,341.22,396.87
5,3,114.17,22.41,225.77,273.37,320.98,301.41,352.99,404.57,358.72,432.89,507.06
5,4,114.17,22.41,254.49,312.36,370.22,353.35,415.84,478.32,408.82,496.02,583.22
5,5,114.17,22.41,274.96,342.34,409.72,381.21,450.05,518.89,446.35,547.52,648.68
5,6,114.17,22.41,288.84,364.22,439.60,399.06,472.32,545.58,476.20,585.72,695.24
5,9,114.17,22.41,318.30,415.73,513.16,466.74,553.46,640.17,554.50,683.71,812.91
5,12,114.17,22.41,333.40,437.63,541.87,505.05,603.17,701.28,612.90,762.96,913.02
5,18,114.17,22.41,360.16,471.55,582.95,554.01,661.48,768.95,673.67,833.59,993.51
5,24,114.17,22.41,384.94,498.61,612.28,591.29,706.07,820.85,712.43,886.80,1061.18
5,48,114.17,22.41,436.04,553.41,670.79,643.62,781.95,920.27,766.13,985.57,1205.01
5,72,114.17,22.41,451.03,563.45,675.88,655.95,794.82,933.69,757.90,979.86,1201.83
5,96,114.17,22.41,472.96,582.38,691.79,675.66,814.43,953.20,767.84,981.22,1194.60
5,120,114.17,22.41,489.79,600.66,711.53,689.39,827.35,965.31,794.08,1016.45,1238.82
5,144,114.17,22.41,497.15,610.12,723.09,703.25,844.69,986.13,813.27,1041.30,1269.33
5,168,114.17,22.41,507.15,623.60,740.05,717.46,869.01,1020.56,806.17,1042.67,1279.16
10,1,114.17,22.41,146.09,175.86,205.62,181.01,214.17,247.33,220.91,274.46,328.02
10,2,114.17,22.41,224.78,284.35,343.92,291.06,348.57,406.09,345.93,431.52,517.12
10,3,114.17,22.41,275.09,355.97,436.85,361.61,434.12,506.64,436.75,554.36,671.97
10,4,114.17,22.41,312.02,413.34,514.66,425.57,513.43,601.29,499.52,639.40,779.27
10,5,114.17,22.41,339.10,461.91,584.72,460.24,557.96,655.68,547.68,716.04,884.39
10,6,114.17,22.41,357.20,500.56,643.93,483.13,588.14,693.15,585.90,768.78,951.65
10,9,114.17,22.41,392.61,596.14,799.68,565.53,688.95,812.38,683.26,896.42,1109.59
10,12,114.17,22.41,410.92,632.59,854.27,613.59,758.05,902.50,754.21,1004.18,1254.15
10,18,114.17,22.41,447.14,678.69,910.23,671.79,829.66,987.52,832.42,1098.05,1363.68
10,24,114.17,22.41,478.15,706.68,935.22,717.94,885.39,1052.84,882.00,1174.34,1466.69
10,48,114.17,22.41,539.87,763.08,986.30,793.69,1005.39,1217.09,960.62,1349.84,1739.06
10,72,114.17,22.41,556.67,763.85,971.03,806.90,1021.39,1235.88,949.07,1364.33,1779.60
10,96,114.17,22.41,581.17,774.54,967.91,827.33,1037.85,1248.37,964.33,1352.13,1739.94
10,120,114.17,22.41,600.32,794.52,988.72,841.22,1048.32,1255.42,992.50,1388.92,1785.35
10,144,114.17,22.41,609.41,807.92,1006.43,858.51,1072.91,1287.32,1014.46,1420.82,1827.17
10,168,114.17,22.41,622.09,827.66,1033.22,880.68,1116.25,1351.81,1014.12,1456.16,1898.21
25,1,114.17,22.41,169.15,220.88,272.60,210.07,262.45,314.83,256.75,352.51,448.27
25,2,114.17,22.41,266.79,378.35,489.90,338.20,431.82,525.44,400.95,556.30,711.65
25,3,114.17,22.41,328.00,485.80,643.61,418.53,537.72,656.91,508.55,727.43,946.31
25,4,114.17,22.41,371.73,576.60,781.48,491.56,637.44,783.31,582.98,846.10,1109.22
25,5,114.17,22.41,402.79,662.71,922.62,532.43,696.27,860.11,635.38,966.57,1297.76
25,6,114.17,22.41,422.79,740.44,1058.09,560.34,738.24,916.15,679.97,1042.19,1404.40
25,9,114.17,22.41,441.14,942.75,1444.37,651.98,862.29,1072.60,789.54,1210.65,1631.76
25,12,114.17,22.41,456.88,1013.83,1570.78,701.50,961.06,1220.63,862.59,1360.24,1857.90
25,18,114.17,22.41,511.08,1077.44,1643.80,760.43,1048.30,1336.18,952.23,1486.02,2019.81
25,24,114.17,22.41,553.25,1092.40,1631.55,817.77,1117.84,1417.91,1008.24,1598.64,2189.03
25,48,114.17,22.41,635.19,1130.48,1625.77,929.43,1313.85,1698.28,1114.79,1929.74,2744.69
25,72,114.17,22.41,662.06,1105.08,1548.09,946.01,1337.83,1729.65,1075.85,2002.18,2928.52
25,96,114.17,22.41,693.53,1088.13,1482.73,969.55,1344.48,1719.40,1122.16,1959.46,2796.76
25,120,114.17,22.41,714.23,1107.64,1501.05,983.70,1348.53,1713.36,1155.44,1987.36,2819.28
25,144,114.17,22.41,724.14,1127.96,1531.78,1001.32,1385.57,1769.82,1175.09,2028.77,2882.46
25,168,114.17,22.41,737.79,1158.99,1580.18,1036.62,1465.32,1894.02,1173.37,2150.83,3128.30
50,1,114.17,22.41,181.59,257.64,333.68,225.90,298.53,371.16,272.39,415.35,558.31
50,2,114.17,22.41,289.57,461.49,633.41,362.46,494.73,627.00,423.24,657.24,891.25
50,3,114.17,22.41,354.82,604.66,854.50,445.95,615.36,784.78,536.81,871.63,1206.46
50,4,114.17,22.41,398.09,730.13,1062.17,521.33,729.94,938.54,615.07,1020.31,1425.55
50,5,114.17,22.41,424.44,858.46,1292.49,564.71,800.32,1035.92,659.98,1184.04,1708.10
50,6,114.17,22.41,437.49,984.86,1532.23,594.90,852.38,1109.85,704.77,1280.57,1856.37
50,9,114.17,22.41,398.72,1326.42,2254.13,687.10,992.44,1297.79,813.39,1481.74,2150.08
50,12,114.17,22.41,399.18,1442.89,2486.60,728.99,1117.14,1505.30,875.33,1667.19,2459.04
50,18,114.17,22.41,475.74,1519.68,2563.61,781.61,1215.07,1648.53,965.26,1818.51,2671.76
