return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.20,22.41,80.58,93.80,107.02,100.03,115.30,130.56,120.05,141.15,162.26
2,2,114.20,22.41,118.88,139.94,161.00,148.34,175.14,201.93,179.61,217.45,255.29
2,3,114.20,22.41,141.06,168.58,196.09,180.91,215.67,250.43,215.71,260.26,304.81
2,4,114.20,22.41,155.04,186.67,218.31,205.89,248.51,291.14,249.58,301.18,352.79
2,5,114.20,22.41,167.83,203.21,238.59,221.33,268.05,314.77,271.14,328.68,386.22
2,6,114.20,22.41,178.74,215.95,253.16,232.71,282.75,332.79,286.78,348.86,410.95
2,9,114.20,22.41,196.83,238.11,279.39,262.24,321.88,381.51,328.95,402.64,476.33
2,12,114.20,22.41,207.27,249.95,292.64,276.34,343.80,411.26,345.73,426.90,508.07
2,18,114.20,22.41,218.41,263.49,308.58,291.41,366.68,441.96,386.30,477.82,569.33
2,24,114.20,22.41,226.95,274.27,321.58,311.79,389.99,468.18,388.44,484.72,581.00
2,48,114.20,22.41,253.65,305.77,357.88,328.16,410.34,492.52,397.04,498.79,600.54
2,72,114.20,22.41,266.80,319.11,371.41,336.51,417.23,497.96,416.64,524.54,632.44
2,96,114.20,22.41,278.41,331.76,385.11,352.88,432.37,511.86,414.35,515.78,617.20
2,120,114.20,22.41,291.65,345.65,399.65,362.04,441.01,519.97,430.28,534.04,637.80
2,144,114.20,22.41,296.56,350.85,405.15,369.78,452.44,535.10,435.49,541.87,648.26
2,168,114.20,22.41,299.68,355.15,410.61,376.73,460.98,545.23,433.52,542.41,651.30
5,1,114.20,22.41,119.82,142.55,165.27,146.68,169.33,191.98,182.50,216.03,249.56
5,2,114.20,22.41,181.72,220.54,259.35,228.56,268.95,309.33,286.53,348.06,409.58
5,3,114.20,22.41,223.07,275.56,328.04,284.28,334.21,384.14,344.08,422.10,500.12
5,4,114.20,22.41,249.52,313.87,378.23,330.60,390.82,451.04,398.65,486.80,574.95
5,5,114.20,22.41,273.79,348.30,422.81,356.69,421.82,486.95,437.27,535.18,633.08
5,6,114.20,22.41,291.16,370.03,448.90,376.88,446.62,516.35,465.66,571.05,676.45
5,9,114.20,22.41,322.38,413.21,504.03,431.44,512.95,594.46,539.92,657.94,775.96
5,12,114.20,22.41,337.76,431.05,524.35,465.47,558.85,652.23,577.89,711.14,844.39
5,18,114.20,22.41,356.34,455.50,554.66,499.30,603.86,708.42,645.27,787.47,929.67
5,24,114.20,22.41,372.04,475.34,578.64,530.24,639.73,749.21,662.24,818.94,975.64
5,48,114.20,22.41,412.65,523.40,634.15,566.17,699.67,833.16,693.78,890.32,1086.86
5,72,114.20,22.41,427.76,535.20,642.65,570.28,704.13,837.98,718.84,929.74,1140.65
5,96,114.20,22.41,442.07,550.05,658.03,585.69,717.54,849.39,710.93,911.39,1111.85
5,120,114.20,22.41,457.28,564.78,672.29,594.38,723.98,853.57,733.48,934.21,1134.93
5,144,114.20,22.41,462.90,571.04,679.18,610.30,746.86,883.42,745.27,947.82,1150.38
5,168,114.20,22.41,469.38,580.06,690.74,623.73,767.23,910.73,751.17,971.96,1192.75
10,1,114.20,22.41,143.74,180.41,217.07,174.81,205.49,236.17,219.26,270.25,321.24
10,2,114.20,22.41,220.95,286.36,351.78,276.16,333.01,389.86,347.15,448.64,550.13
10,3,114.20,22.41,274.79,365.64,456.49,344.13,412.61,481.10,418.86,553.30,687.74
10,4,114.20,22.41,309.99,426.51,543.04,401.45,484.68,567.91,485.67,633.47,781.26
10,5,114.20,22.41,342.08,480.01,617.94,432.92,522.95,612.98,534.36,698.06,861.75
10,6,114.20,22.41,364.95,509.78,654.60,457.59,554.79,651.98,569.59,745.64,921.68
10,9,114.20,22.41,406.29,576.07,745.85,524.27,638.56,752.84,660.75,849.46,1038.18
10,12,114.20,22.41,425.61,598.41,771.20,567.83,704.34,840.85,710.86,930.77,1150.68
10,18,114.20,22.41,449.46,632.71,815.96,610.13,767.94,925.75,790.88,1016.67,1242.46
10,24,114.20,22.41,470.14,660.52,850.91,648.49,810.53,972.57,817.26,1078.25,1339.25
10,48,114.20,22.41,518.85,718.61,918.38,704.30,917.89,1131.48,874.19,1230.92,1587.66
10,72,114.20,22.41,535.30,723.50,911.70,708.68,925.13,1141.58,898.13,1282.46,1666.79
10,96,114.20,22.41,550.35,737.99,925.62,724.08,933.59,1143.09,892.79,1260.52,1628.24
10,120,114.20,22.41,566.24,751.17,936.09,732.65,937.01,1141.38,919.53,1278.23,1636.94
10,144,114.20,22.41,572.49,758.98,945.46,752.82,971.90,1190.99,934.92,1297.44,1659.96
10,168,114.20,22.41,580.77,772.10,963.43,771.67,1005.61,1239.54,945.58,1359.17,1772.75
25,1,114.20,22.41,166.30,235.71,305.11,205.53,251.61,297.69,253.85,344.56,435.27
25,2,114.20,22.41,258.28,387.08,515.87,324.89,416.25,507.62,391.66,594.44,797.23
25,3,114.20,22.41,323.36,507.39,691.43,403.24,511.60,619.96,475.00,752.65,1030.30
25,4,114.20,22.41,365.24,612.24,859.24,467.39,602.85,738.31,554.78,851.13,1147.48
25,5,114.20,22.41,403.51,702.27,1001.03,501.92,649.97,798.03,611.85,939.41,1266.96
25,6,114.20,22.41,435.75,745.39,1055.03,528.92,691.09,853.27,651.54,1003.42,1355.29
25,9,114.20,22.41,488.25,857.17,1226.09,601.04,796.24,991.45,757.49,1120.49,1483.50
25,12,114.20,22.41,514.28,885.51,1256.75,644.51,891.78,1139.04,811.81,1250.11,1688.41
25,18,114.20,22.41,544.79,936.37,1327.96,684.70,983.66,1282.61,901.21,1337.09,1772.97
25,24,114.20,22.41,571.02,977.22,1383.43,735.71,1032.75,1329.79,928.17,1456.72,1985.27
25,48,114.20,22.41,628.78,1044.36,1459.94,819.45,1228.25,1637.04,1013.68,1783.34,2553.01
25,72,114.20,22.41,651.13,1029.34,1407.56,827.57,1245.56,1663.56,1024.44,1854.84,2685.23
