return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,113.940,22.315,71.970,87.000,102.040,93.010,111.390,129.770,93.420,110.090,126.770
2,2,113.940,22.315,101.600,123.690,145.780,135.720,163.230,190.740,138.730,164.800,190.870
2,3,113.940,22.315,122.370,149.270,176.170,158.530,192.980,227.420,160.870,193.430,225.980
2,4,113.940,22.315,136.780,167.010,197.230,176.440,216.250,256.070,178.580,217.280,255.970
2,5,113.940,22.315,147.300,179.770,212.240,187.300,230.780,274.260,188.840,233.960,279.070
2,6,113.940,22.315,153.570,188.290,223.020,194.660,240.330,286.000,201.180,250.460,299.740
2,9,113.940,22.315,166.540,205.700,244.870,212.920,263.900,314.870,235.280,292.740,350.200
2,12,113.940,22.315,176.520,218.540,260.570,223.770,278.520,333.270,250.930,315.230,379.530
2,18,113.940,22.315,185.580,231.390,277.190,238.340,299.730,361.120,278.280,350.470,422.670
2,24,113.940,22.315,191.880,241.150,290.410,246.700,310.810,374.930,285.180,360.880,436.590
2,48,113.940,22.315,206.650,261.430,316.210,258.610,327.170,395.720,294.430,373.810,453.190
2,72,113.940,22.315,216.320,272.520,328.720,264.040,332.730,401.410,307.630,386.930,466.240
2,96,113.940,22.315,223.270,279.850,336.430,274.150,345.760,417.370,318.100,397.870,477.650
2,120,113.940,22.315,228.420,284.480,340.540,282.080,354.250,426.410,334.770,414.230,493.690
2,144,113.940,22.315,236.840,295.380,353.920,288.970,362.910,436.850,340.740,419.210,497.670
2,168,113.940,22.315,231.940,288.890,345.830,289.520,364.620,439.730,339.830,419.600,499.380
5,1,113.940,22.315,116.660,142.000,167.340,148.740,177.620,206.500,144.080,175.100,206.130
5,2,113.940,22.315,168.250,212.640,257.030,219.460,264.250,309.040,217.530,269.390,321.250
5,3,113.940,22.315,203.170,257.970,312.770,263.500,322.210,380.930,258.780,328.820,398.870
5,4,113.940,22.315,227.570,289.280,351.000,297.550,367.330,437.100,294.240,378.770,463.300
5,5,113.940,22.315,245.200,312.500,379.800,319.960,399.640,479.320,318.440,419.480,520.520
5,6,113.940,22.315,258.240,332.570,406.890,334.140,418.430,502.720,342.940,451.920,560.910
5,9,113.940,22.315,284.760,372.820,460.890,368.280,466.310,564.330,401.930,518.660,635.380
5,12,113.940,22.315,302.780,395.980,489.180,390.160,496.640,603.110,435.260,565.740,696.230
