return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.10,22.50,83.47,98.52,113.57,97.31,116.76,136.21,107.05,125.55,144.05
2,2,114.10,22.50,124.92,148.76,172.59,144.01,174.51,205.00,160.96,189.30,217.65
2,3,114.10,22.50,147.91,176.91,205.92,172.92,210.44,247.96,192.03,229.61,267.19
2,4,114.10,22.50,165.62,198.19,230.75,191.68,233.32,274.96,211.21,254.39,297.56
2,5,114.10,22.50,176.82,211.69,246.56,203.73,248.89,294.05,228.65,276.90,325.16
2,6,114.10,22.50,184.27,221.08,257.88,211.02,258.72,306.42,241.70,295.07,348.44
2,9,114.10,22.50,195.63,237.17,278.72,228.29,283.31,338.32,273.12,334.27,395.41
2,12,114.10,22.50,204.85,248.98,293.12,239.19,298.82,358.45,289.06,354.42,419.77
2,18,114.10,22.50,212.51,258.82,305.12,255.06,322.05,389.04,309.81,382.13,454.45
2,24,114.10,22.50,219.35,267.83,316.31,263.55,333.82,404.08,318.06,393.56,469.06
2,48,114.10,22.50,244.89,294.76,344.63,277.59,351.58,425.56,322.93,402.57,482.22
2,72,114.10,22.50,256.09,305.88,355.66,299.27,373.17,447.08,333.08,414.11,495.13
2,96,114.10,22.50,266.13,316.61,367.08,307.18,382.14,457.10,341.61,421.17,500.73
2,120,114.10,22.50,270.81,320.49,370.16,317.75,395.87,473.98,352.80,434.05,515.30
2,144,114.10,22.50,278.72,327.66,376.59,327.97,410.87,493.78,356.75,439.49,522.22
2,168,114.10,22.50,287.28,337.20,387.13,326.92,409.82,492.72,362.93,446.73,530.53
5,1,114.10,22.50,129.87,158.24,186.61,156.83,193.45,230.06,163.10,195.21,227.32
5,2,114.10,22.50,198.64,244.29,289.95,237.23,296.92,356.60,246.66,297.90,349.14
5,3,114.10,22.50,237.76,294.69,351.63,286.91,359.30,431.68,303.16,372.94,442.72
5,4,114.10,22.50,266.87,330.71,394.54,318.47,399.34,480.22,338.13,420.41,502.69
5,5,114.10,22.50,285.06,353.64,422.22,341.16,429.14,517.11,370.68,461.63,552.58
5,6,114.10,22.50,299.00,371.57,444.13,356.32,449.17,542.02,397.53,498.09,598.66
5,9,114.10,22.50,322.76,408.11,493.45,393.86,503.90,613.93,452.39,562.13,671.88
5,12,114.10,22.50,337.85,427.90,517.94,416.85,534.85,652.86,480.98,597.97,714.96
5,18,114.10,22.50,350.53,445.00,539.46,449.57,584.90,720.23,518.98,647.64,776.31
5,24,114.10,22.50,363.10,460.58,558.07,467.44,612.41,757.37,536.93,675.26,813.59
5,48,114.10,22.50,395.09,491.68,588.28,500.16,657.06,813.97,559.89,724.59,889.29
5,72,114.10,22.50,407.52,501.40,595.29,523.25,675.32,827.39,575.12,741.43,907.74
5,96,114.10,22.50,419.95,514.73,609.50,533.42,686.35,839.29,582.53,746.12,909.70
5,120,114.10,22.50,421.93,518.38,614.84,551.59,709.27,866.96,599.33,763.50,927.67
5,144,114.10,22.50,429.21,522.36,615.51,571.99,738.13,904.26,607.93,776.55,945.16
5,168,114.10,22.50,440.26,536.25,632.23,575.53,745.75,915.97,619.56,809.32,999.09
10,1,114.10,22.50,160.15,206.73,253.30,195.57,255.96,316.34,197.84,248.54,299.23
10,2,114.10,22.50,247.11,322.90,398.69,298.04,400.31,502.57,300.40,384.15,467.89
10,3,114.10,22.50,297.47,393.43,489.39,360.73,484.09,607.45,371.51,491.43,611.35
10,4,114.10,22.50,334.12,441.65,549.17,400.85,538.81,676.77,415.76,561.41,707.06
