return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.31,22.38,76.37,88.93,101.49,92.43,109.56,126.69,105.90,128.49,151.09
2,2,114.31,22.38,113.05,133.79,154.53,132.83,159.01,185.20,160.18,194.58,228.99
2,3,114.31,22.38,136.13,161.86,187.59,160.15,193.65,227.16,195.94,238.57,281.20
2,4,114.31,22.38,150.52,180.04,209.55,182.25,221.60,260.95,222.28,270.40,318.51
2,5,114.31,22.38,163.69,195.89,228.09,197.71,241.02,284.33,242.29,294.84,347.39
2,6,114.31,22.38,172.14,206.45,240.77,207.86,254.50,301.14,257.10,314.24,371.39
2,9,114.31,22.38,192.21,231.37,270.53,233.45,287.89,342.33,294.83,360.47,426.12
2,12,114.31,22.38,199.91,241.35,282.79,251.43,311.81,372.19,318.17,390.51,462.85
2,18,114.31,22.38,215.22,259.78,304.34,265.64,330.39,395.14,335.92,416.63,497.34
2,24,114.31,22.38,223.43,270.06,316.69,273.21,339.94,406.68,343.87,428.52,513.16
2,48,114.31,22.38,244.07,295.42,346.77,300.25,371.24,442.24,361.01,452.43,543.85
2,72,114.31,22.38,254.18,306.38,358.59,307.39,377.40,447.40,378.98,473.84,568.70
2,96,114.31,22.38,260.32,313.25,366.17,317.95,385.81,453.67,383.21,475.58,567.95
2,120,114.31,22.38,264.43,318.30,372.17,327.27,395.39,463.51,386.97,481.04,575.11
2,144,114.31,22.38,266.34,320.48,374.62,339.66,412.29,484.93,391.41,488.67,585.93
2,168,114.31,22.38,267.83,322.97,378.12,342.76,417.29,491.82,393.59,494.81,596.04
5,1,114.31,22.38,114.40,135.60,156.79,142.16,167.34,192.53,174.69,220.39,266.09
5,2,114.31,22.38,175.67,210.63,245.58,210.10,254.27,298.44,262.26,333.20,404.15
5,3,114.31,22.38,214.31,257.73,301.14,258.31,314.78,371.25,323.21,413.54,503.88
5,4,114.31,22.38,240.45,292.28,344.12,296.45,359.86,423.27,366.34,468.14,569.93
5,5,114.31,22.38,262.44,318.56,374.67,323.33,392.31,461.29,399.81,510.37,620.94
5,6,114.31,22.38,277.34,337.35,397.36,343.07,418.32,493.58,428.43,550.33,672.24
5,9,114.31,22.38,312.18,381.40,450.62,391.78,482.36,572.93,492.42,624.25,756.08
5,12,114.31,22.38,326.87,402.12,477.37,425.89,526.35,626.80,532.56,672.97,813.38
5,18,114.31,22.38,351.29,431.14,511.00,454.21,565.02,675.82,574.22,728.75,883.29
5,24,114.31,22.38,365.83,448.71,531.58,468.35,586.59,704.83,594.62,764.02,933.43
5,48,114.31,22.38,398.55,488.26,577.96,510.14,638.60,767.06,632.89,831.28,1029.66
5,72,114.31,22.38,411.65,500.90,590.15,516.32,645.28,774.24,652.54,859.40,1066.25
5,96,114.31,22.38,419.83,508.69,597.55,523.11,647.90,772.70,658.63,857.68,1056.73
5,120,114.31,22.38,425.22,519.33,613.44,534.63,659.62,784.61,666.44,868.26,1070.07
5,144,114.31,22.38,427.61,523.27,618.92,557.31,689.31,821.32,678.38,887.85,1097.32
5,168,114.31,22.38,432.52,533.09,633.67,566.32,705.95,845.57,692.38,922.66,1152.94
10,1,114.31,22.38,137.96,170.67,203.37,170.34,207.27,244.20,219.84,299.94,380.04
10,2,114.31,22.38,214.58,268.50,322.42,256.31,327.10,397.89,327.07,456.92,586.78
10,3,114.31,22.38,263.18,329.64,396.11,317.20,408.07,498.93,405.15,572.10,739.06
10,4,114.31,22.38,297.08,379.09,461.10,362.37,462.52,562.67,459.52,646.36,833.20
10,5,114.31,22.38,324.73,412.90,501.06,395.70,504.48,613.27,501.82,703.33,904.84
10,6,114.31,22.38,343.56,438.24,532.92,421.60,541.61,661.62,540.04,763.51,986.99
10,9,114.31,22.38,388.39,498.66,608.94,484.72,631.53,778.34,619.76,852.47,1085.18
10,12,114.31,22.38,408.16,530.44,652.72,527.58,691.03,854.47,667.48,912.10,1156.72
