return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.18,22.52,82.32,94.43,106.53,103.69,123.09,142.48,121.48,140.69,159.89
2,2,114.18,22.52,123.47,143.07,162.68,151.20,179.70,208.20,184.18,215.03,245.89
2,3,114.18,22.52,141.57,165.61,189.65,181.24,217.45,253.66,220.47,259.55,298.63
2,4,114.18,22.52,155.65,183.31,210.98,196.03,237.63,279.23,240.81,285.56,330.31
2,5,114.18,22.52,167.58,198.02,228.45,210.88,256.21,301.53,255.60,304.85,354.10
2,6,114.18,22.52,175.18,207.55,239.91,222.24,270.25,318.27,269.42,322.52,375.61
2,9,114.18,22.52,189.22,225.54,261.85,243.51,297.22,350.93,308.20,370.18,432.15
2,12,114.18,22.52,199.34,238.30,277.25,261.47,320.51,379.55,318.53,384.87,451.21
2,18,114.18,22.52,209.64,250.96,292.27,279.64,345.13,410.63,333.74,406.13,478.53
2,24,114.18,22.52,217.97,261.42,304.86,288.84,357.54,426.25,345.54,421.09,496.64
2,48,114.18,22.52,244.69,290.40,336.12,306.42,380.13,453.85,358.85,436.76,514.67
2,72,114.18,22.52,255.79,303.76,351.74,319.83,394.60,469.38,374.65,455.57,536.48
2,96,114.18,22.52,268.61,318.26,367.91,329.82,404.65,479.49,380.51,459.16,537.82
2,120,114.18,22.52,276.43,326.15,375.86,339.48,416.15,492.81,390.60,471.77,552.95
2,144,114.18,22.52,282.72,333.27,383.83,349.73,429.76,509.80,399.36,483.38,567.40
2,168,114.18,22.52,286.67,338.12,389.57,355.79,438.64,521.48,405.00,491.61,578.23
5,1,114.18,22.52,119.20,145.12,171.05,162.25,194.46,226.67,180.16,209.88,239.60
5,2,114.18,22.52,184.56,225.43,266.29,238.35,288.15,337.94,279.20,331.94,384.67
5,3,114.18,22.52,216.56,271.98,327.39,291.50,354.71,417.92,339.90,407.68,475.45
5,4,114.18,22.52,241.88,307.45,373.02,324.31,400.46,476.61,376.81,457.75,538.68
5,5,114.18,22.52,262.68,335.11,407.54,350.04,433.55,517.05,404.56,496.57,588.57
5,6,114.18,22.52,276.75,354.25,431.74,369.80,458.62,547.45,429.71,531.47,633.23
5,9,114.18,22.52,302.87,391.70,480.52,407.56,505.70,603.85,494.63,611.99,729.35
5,12,114.18,22.52,320.59,416.61,512.63,441.27,548.92,656.58,517.84,645.64,773.43
5,18,114.18,22.52,338.05,437.15,536.26,476.15,596.91,717.67,550.68,690.36,830.04
5,24,114.18,22.52,353.31,456.86,560.41,494.96,623.53,752.09,571.71,717.63,863.55
5,48,114.18,22.52,387.10,491.06,595.02,531.14,677.58,824.02,594.17,765.15,936.12
5,72,114.18,22.52,404.42,510.38,616.34,545.89,697.54,849.19,620.86,791.18,961.50
5,96,114.18,22.52,422.02,528.91,635.80,557.27,706.86,856.44,622.18,790.96,959.74
5,120,114.18,22.52,429.61,536.46,643.32,572.02,723.03,874.04,637.26,809.39,981.51
5,144,114.18,22.52,437.73,546.00,654.27,589.24,746.76,904.29,653.45,829.52,1005.58
5,168,114.18,22.52,444.51,554.76,665.02,604.85,771.91,938.97,672.48,862.52,1052.55
10,1,114.18,22.52,143.86,190.86,237.87,198.36,247.35,296.33,215.24,257.76,300.29
10,2,114.18,22.52,226.35,297.10,367.85,293.66,371.51,449.35,338.91,419.43,499.94
10,3,114.18,22.52,269.57,372.00,474.43,361.11,460.29,559.47,414.66,520.46,626.27
10,4,114.18,22.52,303.32,426.74,550.16,406.67,530.55,654.43,462.81,594.10,725.39
10,5,114.18,22.52,330.82,467.11,603.39,439.90,575.83,711.77,499.15,652.62,806.10
10,6,114.18,22.52,349.85,496.09,642.33,465.27,610.13,754.98,532.18,704.61,877.03
10,9,114.18,22.52,385.53,554.90,724.26,511.81,671.98,832.14,613.23,810.77,1008.31
10,12,114.18,22.52,408.33,592.81,777.29,555.75,732.30,908.86,644.48,863.85,1083.22
10,18,114.18,22.52,429.92,617.84,805.76,600.05,800.93,1001.80,687.88,929.61,1171.35
10,24,114.18,22.52,449.93,646.83,843.73,625.35,841.52,1057.69,714.33,967.29,1220.24
10,48,114.18,22.52,487.30,677.70,868.10,677.91,932.14,1186.36,751.68,1067.95,1384.23
10,72,114.18,22.52,507.46,699.35,891.24,692.98,959.82,1226.66,784.12,1092.30,1400.47
10,96,114.18,22.52,527.13,717.68,908.23,705.84,965.73,1225.62,785.52,1092.10,1398.68
10,120,114.18,22.52,534.21,724.87,915.53,722.83,982.79,1242.74,801.01,1113.50,1426.00
10,144,114.18,22.52,542.36,737.54,932.72,742.72,1015.26,1287.80,820.15,1138.08,1456.01
10,168,114.18,22.52,551.02,749.99,948.97,766.53,1059.43,1352.34,854.66,1206.27,1557.88
25,1,114.18,22.52,169.25,267.61,365.98,235.85,321.36,406.86,252.10,320.72,389.34
25,2,114.18,22.52,274.58,413.40,552.22,353.33,492.12,630.92,404.30,542.98,681.66
25,3,114.18,22.52,330.32,546.43,762.53,435.12,613.15,791.17,494.05,682.25,870.45
25,4,114.18,22.52,373.18,639.02,904.85,494.83,725.61,956.40,552.16,796.86,1041.57
25,5,114.18,22.52,409.30,702.42,995.54,536.94,789.98,1043.02,595.28,890.65,1186.02
25,6,114.18,22.52,434.62,749.99,1065.36,568.71,838.67,1108.64,636.15,973.04,1309.92
25,9,114.18,22.52,481.88,851.35,1220.82,620.68,920.86,1221.04,732.86,1116.72,1500.57
25,12,114.18,22.52,508.35,914.70,1321.05,674.21,1008.47,1342.73,768.69,1205.27,1641.85
25,18,114.18,22.52,533.85,942.33,1350.81,723.34,1110.79,1498.24,819.27,1306.02,1792.76
25,24,114.18,22.52,557.91,988.54,1419.18,754.56,1176.10,1597.65,849.78,1360.11,1870.44
