return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.20,22.48,86.63,99.39,112.15,104.18,120.82,137.46,124.75,145.02,165.28
2,2,114.20,22.48,130.60,150.63,170.65,153.92,180.74,207.55,186.26,218.36,250.45
2,3,114.20,22.48,150.05,175.14,200.24,186.47,221.31,256.16,228.68,269.11,309.54
2,4,114.20,22.48,164.28,192.11,219.95,206.90,247.53,288.17,255.85,302.30,348.75
2,5,114.20,22.48,174.72,205.60,236.48,222.99,267.10,311.21,269.70,320.16,370.62
2,6,114.20,22.48,180.37,213.47,246.56,233.21,279.89,326.57,286.37,340.84,395.31
2,9,114.20,22.48,192.48,229.57,266.66,256.25,308.92,361.59,323.13,385.81,448.50
2,12,114.20,22.48,205.80,245.31,284.82,278.44,336.66,394.88,342.69,412.23,481.76
2,18,114.20,22.48,215.99,257.90,299.80,296.03,360.35,424.67,361.22,435.92,510.62
2,24,114.20,22.48,224.84,269.27,313.70,312.33,381.20,450.07,376.09,453.99,531.89
2,48,114.20,22.48,250.05,297.69,345.32,336.21,410.89,485.57,382.80,463.90,545.00
2,72,114.20,22.48,267.52,317.47,367.43,345.76,420.21,494.65,393.13,476.26,559.39
2,96,114.20,22.48,281.61,332.66,383.70,352.42,426.62,500.81,405.29,486.05,566.81
2,120,114.20,22.48,290.68,341.58,392.48,360.42,435.51,510.60,413.60,496.48,579.37
2,144,114.20,22.48,298.47,348.94,399.41,374.20,452.71,531.21,420.59,506.37,592.15
2,168,114.20,22.48,302.23,352.74,403.24,380.24,459.53,538.82,426.14,513.85,601.55
5,1,114.20,22.48,126.45,148.39,170.34,154.98,182.22,209.46,185.70,216.16,246.63
5,2,114.20,22.48,193.58,231.47,269.37,235.20,280.67,326.14,284.08,335.20,386.32
5,3,114.20,22.48,228.42,280.64,332.86,291.44,349.62,407.81,351.15,414.41,477.66
5,4,114.20,22.48,251.76,312.14,372.52,328.74,396.31,463.88,396.46,469.82,543.19
5,5,114.20,22.48,271.01,340.64,410.26,355.33,429.06,502.79,423.20,506.27,589.34
5,6,114.20,22.48,283.94,360.73,437.51,373.17,451.21,529.25,451.91,543.52,635.13
5,9,114.20,22.48,309.91,399.61,489.32,412.78,499.14,585.51,512.62,618.19,723.76
5,12,114.20,22.48,330.83,424.27,517.72,449.63,542.96,636.29,549.79,668.46,787.13
