return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,113.99,22.41,79.78,92.49,105.19,102.03,120.42,138.82,103.63,120.91,138.19
2,2,113.99,22.41,117.53,136.98,156.43,148.94,179.46,209.98,153.83,180.43,207.04
2,3,113.99,22.41,139.57,164.71,189.84,171.22,209.26,247.30,182.86,216.56,250.26
2,4,113.99,22.41,156.14,185.66,215.19,189.77,232.52,275.26,202.08,241.36,280.63
2,5,113.99,22.41,167.09,200.88,234.68,202.88,249.57,296.25,217.52,262.25,306.98
2,6,113.99,22.41,173.93,210.83,247.73,212.25,262.71,313.16,232.00,280.44,328.87
2,9,113.99,22.41,191.45,233.73,276.01,230.22,286.35,342.48,266.75,325.64,384.53
2,12,113.99,22.41,206.79,251.41,296.02,241.40,300.29,359.17,285.52,351.39,417.25
2,18,113.99,22.41,220.87,266.92,312.98,257.30,322.49,387.67,304.71,378.70,452.69
2,24,113.99,22.41,228.82,276.46,324.09,270.05,339.46,408.87,313.44,392.05,470.67
2,48,113.99,22.41,244.28,295.23,346.17,286.43,361.60,436.77,323.32,405.70,488.08
2,72,113.99,22.41,253.83,304.62,355.40,297.11,371.33,445.55,332.94,414.34,495.75
2,96,113.99,22.41,258.10,308.02,357.94,306.62,381.45,456.28,347.48,426.97,506.45
2,120,113.99,22.41,266.82,316.31,365.80,317.10,395.62,474.14,351.19,430.05,508.90
2,144,113.99,22.41,271.80,322.38,372.96,325.18,407.20,489.22,360.32,441.89,523.45
2,168,113.99,22.41,272.63,323.21,373.79,322.80,404.62,486.44,366.17,451.06,535.94
5,1,113.99,22.41,117.06,136.74,156.43,157.05,185.87,214.68,157.30,186.50,215.69
5,2,113.99,22.41,174.83,207.14,239.45,239.36,290.64,341.93,236.29,284.70,333.11
5,3,113.99,22.41,213.45,255.79,298.14,284.38,356.23,428.07,286.86,350.41,413.96
5,4,113.99,22.41,242.99,292.90,342.80,316.91,400.80,484.70,323.02,397.71,472.40
5,5,113.99,22.41,265.74,322.57,379.39,341.26,433.46,525.66,354.26,439.83,525.40
5,6,113.99,22.41,281.14,344.63,408.13,360.50,461.33,562.17,379.04,468.25,557.47
5,9,113.99,22.41,314.43,386.35,458.27,396.02,512.55,629.09,441.16,545.48,649.80
5,12,113.99,22.41,336.63,410.99,485.35,417.99,543.85,669.71,479.29,592.48,705.66
5,18,113.99,22.41,355.73,429.44,503.15,454.11,597.20,740.29,521.32,649.70,778.08
5,24,113.99,22.41,367.92,444.68,521.44,478.95,627.06,775.17,541.60,683.13,824.66
5,48,113.99,22.41,394.60,478.65,562.70,512.95,681.04,849.13,568.43,730.33,892.22
5,72,113.99,22.41,404.40,486.34,568.28,521.51,688.16,854.80,578.59,739.84,901.09
5,96,113.99,22.41,407.33,488.85,570.36,532.67,698.77,864.88,589.84,748.17,906.49
5,120,113.99,22.41,416.57,498.48,580.40,552.68,723.48,894.29,593.90,748.11,902.31
5,144,113.99,22.41,425.06,509.09,593.11,570.02,747.81,925.61,609.55,767.05,924.55
5,168,113.99,22.41,425.63,513.01,600.39,567.50,755.56,943.62,625.97,795.65,965.33
10,1,113.99,22.41,138.70,168.43,198.15,190.06,232.27,274.48,191.67,235.16,278.64
10,2,113.99,22.41,208.89,260.23,311.57,293.73,375.28,456.84,290.21,366.90,443.58
10,3,113.99,22.41,257.43,325.76,394.09,354.93,478.86,602.79,355.21,459.41,563.61
10,4,113.99,22.41,294.65,375.33,456.01,396.85,544.03,691.21,402.05,526.37,650.68
10,5,113.99,22.41,324.06,416.53,509.00,429.15,591.31,753.46,442.68,586.89,731.09
10,6,113.99,22.41,344.67,450.47,556.27,454.21,633.32,812.42,472.89,620.53,768.16
10,9,113.99,22.41,387.64,506.40,625.16,502.81,713.26,923.70,548.84,719.11,889.39
10,12,113.99,22.41,413.77,533.22,652.67,533.24,764.83,996.41,596.17,780.13,964.10
10,18,113.99,22.41,435.89,549.28,662.67,584.88,852.01,1119.13,651.87,862.92,1073.97
10,24,113.99,22.41,450.03,569.09,688.15,615.77,889.19,1162.61,680.19,917.56,1154.93
10,48,113.99,22.41,484.45,616.50,748.54,663.37,980.80,1298.23,724.96,1008.54,1292.13
10,72,113.99,22.41,494.29,619.43,744.57,671.76,986.88,1302.00,737.80,1019.18,1300.56
10,96,113.99,22.41,497.05,621.76,746.46,683.48,993.52,1303.55,749.28,1022.91,1296.54
10,120,113.99,22.41,508.36,633.35,758.35,707.55,1023.78,1340.01,753.69,1017.37,1281.05
10,144,113.99,22.41,519.19,647.91,776.63,729.71,1059.60,1389.49,772.15,1039.75,1307.36
10,168,113.99,22.41,520.82,658.86,796.91,727.75,1096.55,1465.35,796.96,1091.59,1386.21
25,1,113.99,22.41,158.35,211.39,264.42,223.36,294.64,365.92,230.99,303.33,375.67
25,2,113.99,22.41,239.83,335.95,432.08,344.61,496.69,648.76,351.42,488.65,625.88
25,3,113.99,22.41,296.72,426.93,557.14,420.15,670.23,920.30,431.11,625.72,820.33
25,4,113.99,22.41,340.67,494.63,648.60,471.13,771.65,1072.17,487.56,724.58,961.59
25,5,113.99,22.41,374.27,553.07,731.86,511.99,844.17,1176.35,535.06,814.75,1094.44
25,6,113.99,22.41,397.62,607.69,817.76,540.13,911.03,1281.93,569.33,851.93,1134.53
25,9,113.99,22.41,449.51,683.83,918.14,603.07,1044.79,1486.51,652.47,976.70,1300.94
25,12,113.99,22.41,481.33,709.51,937.69,642.29,1137.49,1632.69,702.58,1054.82,1407.06
25,18,113.99,22.41,509.81,716.23,922.64,711.01,1290.69,1870.37,768.51,1178.11,1587.72
25,24,113.99,22.41,524.34,742.87,961.39,745.16,1333.14,1921.13,803.49,1271.63,1739.76
25,48,113.99,22.41,567.91,811.89,1055.87,805.78,1502.50,2199.23,874.19,1453.57,2032.94
25,72,113.99,22.41,580.56,803.71,1026.85,816.39,1509.10,2201.81,896.56,1466.56,2036.55
25,96,113.99,22.41,585.07,806.37,1027.67,831.35,1501.61,2171.88,916.68,1461.60,2006.53
25,120,113.99,22.41,602.59,821.93,1041.28,855.75,1534.73,2213.72,923.64,1443.21,1962.79
25,144,113.99,22.41,615.86,842.78,1069.69,878.62,1589.79,2300.96,942.59,1467.31,1992.03
25,168,113.99,22.41,618.16,869.85,1121.54,861.59,1709.71,2557.83,975.88,1565.85,2155.83
50,1,113.99,22.41,166.44,245.52,324.59,240.78,343.77,446.77,255.88,359.21,462.55
50,2,113.99,22.41,251.54,399.12,546.70,365.40,598.50,831.59,388.48,593.95,799.43
50,3,113.99,22.41,310.38,512.45,714.52,440.94,844.21,1247.48,474.11,773.71,1073.31
50,4,113.99,22.41,356.43,595.54,834.65,493.77,982.24,1470.71,532.95,902.59,1272.24
50,5,113.99,22.41,389.18,669.01,948.84,538.19,1079.87,1621.55,579.78,1020.54,1461.29
50,6,113.99,22.41,409.87,744.06,1078.26,562.95,1171.90,1780.84,615.41,1057.04,1498.67
50,9,113.99,22.41,465.32,836.97,1208.62,630.44,1363.00,2095.56,695.54,1199.84,1704.14
50,12,113.99,22.41,503.21,858.15,1213.08,670.54,1502.29,2334.04,740.82,1289.71,1838.61
50,18,113.99,22.41,540.17,852.35,1164.54,744.15,1728.60,2713.06,806.63,1450.22,2093.81
50,24,113.99,22.41,553.13,884.94,1216.74,777.99,1769.50,2761.00,840.37,1583.65,2326.93
50,48,113.99,22.41,601.96,973.91,1345.85,836.55,2028.67,3220.78,924.06,1867.84,2811.61
50,72,113.99,22.41,620.11,953.07,1286.03,850.83,2038.00,3225.16,959.38,1883.51,2807.65
