return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.37,22.38,81.38,94.88,108.38,96.89,112.03,127.18,99.06,119.62,140.17
2,2,114.37,22.38,120.12,140.81,161.49,145.42,171.19,196.97,148.84,180.68,212.51
2,3,114.37,22.38,137.10,163.50,189.89,171.90,204.78,237.65,184.11,225.26,266.41
2,4,114.37,22.38,150.32,179.13,207.94,194.35,233.16,271.98,209.23,254.23,299.22
2,5,114.37,22.38,160.53,192.03,223.52,212.39,255.17,297.95,226.94,275.95,324.95
2,6,114.37,22.38,169.87,203.67,237.47,222.71,268.92,315.12,242.24,295.37,348.51
2,9,114.37,22.38,190.81,230.71,270.62,253.80,307.90,362.01,274.99,336.91,398.82
2,12,114.37,22.38,199.80,242.23,284.67,273.20,332.67,392.14,294.23,361.74,429.24
2,18,114.37,22.38,210.12,255.41,300.71,286.50,350.51,414.52,322.71,401.54,480.36
2,24,114.37,22.38,219.24,267.45,315.66,298.68,365.37,432.06,330.83,414.24,497.65
2,48,114.37,22.38,240.00,291.52,343.03,323.55,396.17,468.80,344.34,433.88,523.43
2,72,114.37,22.38,251.24,302.18,353.12,330.18,402.42,474.65,360.82,452.00,543.18
2,96,114.37,22.38,263.50,314.61,365.72,340.03,410.95,481.87,368.59,461.07,553.56
2,120,114.37,22.38,269.10,321.47,373.84,346.62,418.58,490.55,373.41,468.68,563.94
2,144,114.37,22.38,271.35,323.80,376.26,353.31,430.32,507.33,377.53,475.11,572.69
2,168,114.37,22.38,272.43,326.18,379.93,353.96,432.41,510.86,383.22,482.33,581.44
5,1,114.37,22.38,121.96,144.14,166.31,143.53,170.30,197.06,160.79,205.83,250.86
5,2,114.37,22.38,182.57,216.82,251.06,222.61,267.69,312.77,242.78,318.49,394.20
5,3,114.37,22.38,216.62,263.90,311.18,270.63,331.33,392.02,304.55,401.15,497.75
5,4,114.37,22.38,238.52,291.43,344.34,310.25,381.12,451.99,344.42,450.85,557.28
5,5,114.37,22.38,256.31,313.29,370.27,340.45,418.67,496.90,374.90,491.54,608.19
5,6,114.37,22.38,272.32,331.97,391.62,360.96,447.22,533.48,401.31,527.32,653.33
5,9,114.37,22.38,311.40,381.88,452.36,413.66,510.74,607.82,461.93,605.37,748.80
5,12,114.37,22.38,327.50,403.07,478.63,447.64,551.84,656.03,497.10,649.28,801.45
5,18,114.37,22.38,347.42,429.88,512.35,474.69,585.29,695.90,554.06,726.41,898.76
5,24,114.37,22.38,364.31,453.02,541.72,496.06,613.10,730.14,578.33,764.45,950.58
5,48,114.37,22.38,395.54,489.05,582.57,536.03,670.44,804.86,611.89,821.18,1030.47
5,72,114.37,22.38,406.08,496.98,587.87,545.06,679.81,814.57,632.99,838.55,1044.11
5,96,114.37,22.38,419.88,508.34,596.81,552.55,685.85,819.16,644.07,849.94,1055.81
5,120,114.37,22.38,427.97,519.96,611.95,562.42,696.43,830.45,655.04,866.49,1077.93
5,144,114.37,22.38,430.46,522.32,614.19,581.54,729.97,878.40,666.59,881.97,1097.34
5,168,114.37,22.38,437.25,536.33,635.41,588.46,745.49,902.52,678.43,903.59,1128.76
10,1,114.37,22.38,146.35,180.30,214.24,173.24,215.07,256.90,201.92,284.61,367.31
10,2,114.37,22.38,220.66,273.04,325.41,270.13,342.79,415.45,304.95,454.12,603.29
10,3,114.37,22.38,266.33,343.21,420.09,332.59,433.95,535.31,383.30,572.86,762.42
10,4,114.37,22.38,295.06,381.32,467.57,382.52,500.88,619.24,435.24,643.26,851.28
10,5,114.37,22.38,317.00,409.15,501.30,420.54,550.78,681.03,475.43,703.05,930.68
10,6,114.37,22.38,336.51,431.84,527.17,447.84,593.56,739.29,509.15,753.17,997.20
10,9,114.37,22.38,386.50,499.94,613.39,512.21,672.27,832.33,588.32,861.98,1135.64
10,12,114.37,22.38,406.98,529.58,652.18,553.77,723.48,893.18,632.63,920.14,1207.65
10,18,114.37,22.38,434.09,569.56,705.03,588.63,768.77,948.91,703.68,1027.95,1352.23
10,24,114.37,22.38,455.57,602.64,749.70,616.72,808.44,1000.16,738.25,1095.31,1452.38
10,48,114.37,22.38,493.15,646.39,799.63,666.83,895.16,1123.50,788.33,1200.79,1613.26
10,72,114.37,22.38,503.47,649.10,794.73,678.94,907.64,1136.34,811.52,1206.24,1600.96
10,96,114.37,22.38,517.50,655.73,793.96,686.73,911.65,1136.57,824.28,1215.67,1607.06
10,120,114.37,22.38,527.09,673.16,819.24,698.30,923.01,1147.71,837.10,1239.88,1642.66
10,144,114.37,22.38,529.81,675.37,820.92,725.35,980.66,1235.97,852.33,1264.26,1676.20
10,168,114.37,22.38,543.05,704.36,865.66,739.34,1014.88,1290.41,874.99,1308.54,1742.10
25,1,114.37,22.38,170.59,230.46,290.34,205.95,279.84,353.74,243.15,418.38,593.61
25,2,114.37,22.38,259.41,351.57,443.73,316.72,452.71,588.70,357.74,700.95,1044.17
25,3,114.37,22.38,316.38,460.89,605.39,393.63,589.92,786.21,448.27,882.99,1317.72
25,4,114.37,22.38,355.25,516.30,677.35,452.20,682.62,913.05,517.86,991.55,1465.24
25,5,114.37,22.38,380.58,551.48,722.38,498.75,750.92,1003.10,570.07,1086.81,1603.55
25,6,114.37,22.38,402.74,578.04,753.34,532.14,818.48,1104.83,611.54,1160.10,1708.65
25,9,114.37,22.38,462.44,673.29,884.13,606.00,913.72,1221.44,711.47,1316.39,1921.31
25,12,114.37,22.38,486.43,716.56,946.69,652.87,976.13,1299.39,762.26,1393.25,2024.25
25,18,114.37,22.38,522.27,779.35,1036.43,693.08,1038.34,1383.61,834.55,1547.43,2260.31
25,24,114.37,22.38,546.83,828.84,1110.85,729.56,1097.78,1466.01,873.10,1674.79,2476.48
25,48,114.37,22.38,591.70,881.62,1171.54,785.76,1239.98,1694.20,936.57,1889.00,2841.44
25,72,114.37,22.38,605.11,872.44,1139.76,805.41,1258.00,1710.58,968.51,1854.34,2740.16
25,96,114.37,22.38,620.67,867.02,1113.36,819.00,1258.93,1698.87,984.86,1853.52,2722.18
25,120,114.37,22.38,629.68,895.69,1161.71,832.47,1269.15,1705.84,993.26,1889.89,2786.52
25,144,114.37,22.38,632.94,897.41,1161.89,863.00,1372.80,1882.61,1007.21,1930.43,2853.65
25,168,114.37,22.38,656.64,956.45,1256.26,887.10,1447.35,2007.61,1052.04,2029.40,3006.76
50,1,114.37,22.38,182.60,271.21,359.82,225.04,334.61,444.18,257.16,550.17,843.18
50,2,114.37,22.38,279.42,415.77,552.12,337.61,546.69,755.78,354.03,960.61,1567.19
50,3,114.37,22.38,339.89,562.83,785.77,419.65,728.20,1036.75,440.91,1206.91,1972.92
50,4,114.37,22.38,387.03,634.61,882.19,480.11,843.50,1206.90,524.32,1356.08,2187.83
50,5,114.37,22.38,413.35,674.86,936.38,531.43,927.80,1324.18,583.19,1489.37,2395.55
50,6,114.37,22.38,436.29,703.07,969.85,565.65,1020.02,1474.39,628.43,1584.13,2539.83
50,9,114.37,22.38,499.07,821.96,1144.85,643.14,1124.39,1605.65,740.75,1782.22,2823.69
50,12,114.37,22.38,523.33,877.96,1232.58,691.00,1193.35,1695.71,791.66,1872.03,2952.40
50,18,114.37,22.38,564.13,963.26,1362.39,731.14,1269.69,1808.23,846.74,2066.30,3285.86
50,24,114.37,22.38,587.74,1028.38,1469.01,772.73,1348.06,1923.38,872.62,2262.71,3652.81
50,48,114.37,22.38,637.82,1086.90,1535.99,822.88,1548.48,2274.08,924.64,2610.36,4296.08
50,72,114.37,22.38,657.77,1063.98,1470.19,851.16,1572.12,2293.07,978.60,2515.85,4053.09
50,96,114.37,22.38,676.85,1044.11,1411.36,874.12,1570.32,2266.52,1001.99,2498.10,3994.21
50,120,114.37,22.38,682.50,1084.59,1486.68,889.42,1577.56,2265.69,999.45,2545.59,4091.73
50,144,114.37,22.38,686.41,1085.70,1484.98,912.85,1730.16,2547.47,1005.01,2603.07,4201.13
50,168,114.37,22.38,717.75,1177.19,1636.63,941.41,1851.34,2761.28,1068.27,2772.08,4475.89
100,1,114.37,22.38,188.62,314.89,441.17,238.17,395.38,552.59,246.26,716.87,1187.49
100,2,114.37,22.38,290.50,485.00,679.49,343.31,651.98,960.65,281.45,1308.15,2334.86
100,3,114.37,22.38,347.70,678.32,1008.95,422.52,887.98,1353.44,345.90,1637.80,2929.69
100,4,114.37,22.38,403.14,769.97,1136.81,479.77,1029.15,1578.53,441.96,1841.86,3241.76
100,5,114.37,22.38,429.20,814.72,1200.24,533.98,1131.63,1729.28,502.42,2026.86,3551.29
100,6,114.37,22.38,452.18,843.16,1234.14,563.70,1255.03,1946.36,548.98,2147.08,3745.17
100,9,114.37,22.38,513.41,988.94,1464.47,642.98,1364.50,2086.03,670.79,2391.98,4113.17
100,12,114.37,22.38,535.07,1060.21,1585.35,689.89,1437.84,2185.80,717.64,2491.79,4265.94
100,18,114.37,22.38,578.00,1173.70,1769.40,725.93,1529.66,2333.38,733.86,2730.45,4727.04
100,24,114.37,22.38,596.62,1257.93,1919.25,770.42,1631.19,2491.97,720.99,3025.45,5329.90
100,48,114.37,22.38,652.28,1320.92,1989.55,798.81,1907.73,3016.65,718.69,3572.86,6427.03
100,72,114.37,22.38,684.32,1279.10,1873.88,838.54,1938.57,3038.60,825.48,3378.51,5931.54
100,96,114.37,22.38,710.66,1239.14,1767.62,876.31,1933.62,2990.93,864.92,3331.47,5798.01
100,120,114.37,22.38,709.27,1294.88,1880.50,894.63,1935.40,2976.18,841.82,3392.05,5942.27
100,144,114.37,22.38,714.18,1295.12,1876.06,896.72,2152.90,3409.09,828.67,3472.10,6115.53
100,168,114.37,22.38,750.62,1429.54,2108.47,921.76,2339.52,3757.27,903.91,3748.43,6592.95
