return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.16,22.25,71.57,85.84,100.11,86.87,106.35,125.82,114.94,137.58,160.22
2,2,114.16,22.25,106.69,126.77,146.86,136.21,167.47,198.72,166.88,201.90,236.91
2,3,114.16,22.25,125.89,150.07,174.24,161.73,202.06,242.39,196.30,239.42,282.55
2,4,114.16,22.25,142.13,169.22,196.31,181.17,228.37,275.57,210.03,258.97,307.90
2,5,114.16,22.25,153.66,183.64,213.61,195.26,247.14,299.02,223.83,278.50,333.16
2,6,114.16,22.25,161.14,192.94,224.74,205.01,260.23,315.45,241.62,300.70,359.78
2,9,114.16,22.25,176.89,212.00,247.11,224.74,288.98,353.21,272.11,341.42,410.73
2,12,114.16,22.25,185.62,222.76,259.90,237.07,305.40,373.74,286.06,359.23,432.41
2,18,114.16,22.25,193.56,234.06,274.56,251.71,324.17,396.63,312.61,394.77,476.94
2,24,114.16,22.25,196.14,239.27,282.40,266.35,344.25,422.14,326.67,415.18,503.69
2,48,114.16,22.25,206.79,254.48,302.17,294.66,374.59,454.53,345.93,440.11,534.29
2,72,114.16,22.25,211.36,260.14,308.93,301.61,381.39,461.16,359.95,453.04,546.13
2,96,114.16,22.25,213.40,262.77,312.15,306.53,386.46,466.39,366.80,458.78,550.75
2,120,114.16,22.25,218.91,269.29,319.67,314.36,396.76,479.17,377.21,470.79,564.38
2,144,114.16,22.25,221.55,272.36,323.17,320.45,405.54,490.64,385.52,480.28,575.05
2,168,114.16,22.25,226.60,277.22,327.83,319.03,405.31,491.59,386.76,481.91,577.07
5,1,114.16,22.25,115.62,142.44,169.26,145.08,176.64,208.20,178.98,208.51,238.05
5,2,114.16,22.25,168.60,206.01,243.42,228.67,276.64,324.61,268.02,322.46,376.89
5,3,114.16,22.25,200.12,246.60,293.07,278.57,339.59,400.62,321.90,399.37,476.85
5,4,114.16,22.25,225.32,278.66,332.01,317.48,392.31,467.13,354.35,449.02,543.69
5,5,114.16,22.25,245.66,305.53,365.40,346.31,432.73,519.16,383.99,493.15,602.30
5,6,114.16,22.25,259.29,323.89,388.48,366.87,463.12,559.38,416.35,534.48,652.60
5,9,114.16,22.25,284.83,362.31,439.79,413.15,531.21,649.27,471.95,614.83,757.72
5,12,114.16,22.25,299.72,382.68,465.64,438.68,568.54,698.41,500.13,647.69,795.24
5,18,114.16,22.25,316.56,408.95,501.35,465.58,603.10,740.62,547.58,708.79,870.00
5,24,114.16,22.25,326.42,428.37,530.32,492.59,641.80,791.00,579.73,754.89,930.06
5,48,114.16,22.25,349.79,461.70,573.60,534.36,686.58,838.80,620.13,812.85,1005.56
5,72,114.16,22.25,356.75,469.94,583.12,542.41,693.79,845.16,634.92,824.78,1014.63
5,96,114.16,22.25,360.30,475.06,589.82,548.46,698.75,849.03,641.40,827.19,1012.97
5,120,114.16,22.25,369.10,483.88,598.66,562.52,716.72,870.92,657.59,842.43,1027.27
5,144,114.16,22.25,372.94,487.94,602.95,575.55,734.41,893.27,670.26,854.33,1038.39
5,168,114.16,22.25,378.18,491.55,604.93,578.95,745.95,912.96,674.57,859.45,1044.34
10,1,114.16,22.25,144.44,188.24,232.05,180.62,228.19,275.75,213.18,253.59,294.00
10,2,114.16,22.25,208.98,269.81,330.65,283.98,353.23,422.48,326.02,410.41,494.81
10,3,114.16,22.25,248.60,326.75,404.89,346.34,437.07,527.80,398.32,528.43,658.53
10,4,114.16,22.25,280.23,371.02,461.81,396.80,513.75,630.71,443.41,612.34,781.26
10,5,114.16,22.25,306.45,409.70,512.94,436.06,575.26,714.46,482.58,682.08,881.57
10,6,114.16,22.25,324.66,437.39,550.12,465.31,624.06,782.80,524.60,738.79,952.98
10,9,114.16,22.25,358.57,501.00,643.44,528.59,732.02,935.45,596.61,857.76,1118.91
10,12,114.16,22.25,377.57,532.48,687.38,564.04,791.19,1018.35,633.53,902.74,1171.95
10,18,114.16,22.25,399.94,574.99,750.05,598.69,838.94,1079.20,690.43,978.38,1266.33
10,24,114.16,22.25,414.71,613.00,811.29,633.34,893.22,1153.11,733.74,1048.75,1363.75
10,48,114.16,22.25,445.06,664.06,883.07,686.76,946.65,1206.55,791.47,1144.48,1497.49
10,72,114.16,22.25,451.94,675.01,898.09,696.67,953.85,1211.03,808.87,1152.99,1497.12
10,96,114.16,22.25,456.32,682.31,908.29,703.58,956.74,1209.91,817.28,1149.39,1481.49
10,120,114.16,22.25,467.12,690.05,912.98,720.52,979.73,1238.93,836.61,1161.95,1487.28
10,144,114.16,22.25,471.49,694.11,916.73,737.33,1005.13,1272.93,850.92,1171.14,1491.36
10,168,114.16,22.25,478.05,694.27,910.50,745.93,1033.97,1322.02,860.00,1182.04,1504.07
25,1,114.16,22.25,176.45,257.74,339.03,216.52,299.62,382.73,240.26,308.48,376.70
25,2,114.16,22.25,253.62,366.17,478.72,339.13,455.21,571.29,374.65,531.76,688.87
25,3,114.16,22.25,300.49,451.25,602.01,406.78,568.06,729.35,466.40,723.66,980.92
25,4,114.16,22.25,339.60,516.65,693.71,464.52,683.65,902.77,518.83,874.21,1229.59
25,5,114.16,22.25,371.44,575.88,780.32,514.37,781.33,1048.29,561.97,991.85,1421.73
25,6,114.16,22.25,394.73,620.85,846.98,553.92,863.75,1173.59,615.62,1071.59,1527.56
25,9,114.16,22.25,436.77,738.60,1040.43,628.59,1043.49,1458.38,701.21,1259.56,1817.92
25,12,114.16,22.25,457.82,792.74,1127.66,674.91,1143.13,1611.35,745.04,1322.70,1900.36
25,18,114.16,22.25,482.65,867.13,1251.62,716.73,1211.51,1706.30,806.57,1410.30,2014.02
25,24,114.16,22.25,497.99,946.48,1394.97,758.61,1290.16,1821.71,857.70,1522.83,2187.96
25,48,114.16,22.25,529.34,1029.70,1530.05,835.95,1352.12,1868.29,934.80,1693.68,2452.57
25,72,114.16,22.25,530.11,1045.85,1561.60,851.12,1358.81,1866.50,963.43,1692.69,2421.94
25,96,114.16,22.25,535.11,1056.62,1578.14,860.77,1355.66,1850.56,982.50,1674.53,2366.56
25,120,114.16,22.25,550.09,1056.89,1563.68,878.63,1384.51,1890.39,1007.40,1674.53,2341.66
25,144,114.16,22.25,554.89,1059.33,1563.78,896.79,1422.33,1947.87,1024.02,1672.41,2320.81
25,168,114.16,22.25,568.30,1049.69,1531.07,911.24,1488.94,2066.66,1042.24,1696.58,2350.92
50,1,114.16,22.25,194.70,319.25,443.80,234.84,357.59,480.34,249.39,347.77,446.15
50,2,114.16,22.25,278.93,451.07,623.22,367.44,534.81,702.18,389.80,629.78,869.76
50,3,114.16,22.25,327.08,563.96,800.84,430.72,671.22,911.73,486.82,895.98,1305.14
50,4,114.16,22.25,370.15,650.39,930.63,486.20,822.74,1159.29,530.57,1118.55,1706.52
50,5,114.16,22.25,403.37,730.18,1056.99,539.24,955.47,1371.70,564.83,1287.08,2009.33
50,6,114.16,22.25,428.74,793.35,1157.95,583.09,1072.16,1561.24,626.46,1386.79,2147.11
50,9,114.16,22.25,469.30,974.67,1480.04,651.98,1325.05,1998.12,710.43,1645.70,2580.98
