return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,113.99,22.28,74.41,89.45,104.50,90.73,110.39,130.05,97.65,116.29,134.93
2,2,113.99,22.28,106.08,128.17,150.26,137.16,168.26,199.36,144.07,173.62,203.17
2,3,113.99,22.28,124.35,150.22,176.10,160.77,199.69,238.61,171.65,208.22,244.80
2,4,113.99,22.28,136.36,165.41,194.47,174.01,219.20,264.39,196.53,239.11,281.69
2,5,113.99,22.28,145.74,177.12,208.49,183.47,232.14,280.80,215.60,263.68,311.75
2,6,113.99,22.28,153.98,187.58,221.18,193.67,244.44,295.20,229.35,280.73,332.12
2,9,113.99,22.28,170.05,208.34,246.63,216.74,274.52,332.30,259.51,318.82,378.12
2,12,113.99,22.28,178.21,219.29,260.36,230.46,294.13,357.80,282.97,348.78,414.58
2,18,113.99,22.28,187.93,232.43,276.94,245.05,313.87,382.68,306.07,378.66,451.26
2,24,113.99,22.28,196.11,242.96,289.81,255.68,328.41,401.14,318.53,396.16,473.79
2,48,113.99,22.28,221.85,276.67,331.49,269.58,346.00,422.43,338.77,422.53,506.29
2,72,113.99,22.28,230.76,285.89,341.01,276.83,354.05,431.26,354.59,438.64,522.69
2,96,113.99,22.28,235.64,291.33,347.01,285.51,365.07,444.62,364.49,448.43,532.37
2,120,113.99,22.28,241.36,297.28,353.20,294.62,376.10,457.58,375.20,458.59,541.98
2,144,113.99,22.28,246.15,303.07,359.98,300.91,384.18,467.45,378.42,462.17,545.93
2,168,113.99,22.28,249.52,305.61,361.71,303.88,388.77,473.66,382.37,467.99,553.61
5,1,113.99,22.28,119.02,144.37,169.72,150.67,182.62,214.58,153.76,184.13,214.51
5,2,113.99,22.28,172.22,212.57,252.92,230.99,281.41,331.84,232.56,284.63,336.70
5,3,113.99,22.28,201.84,251.71,301.58,277.30,342.81,408.31,281.30,349.13,416.96
5,4,113.99,22.28,223.65,282.67,341.68,307.40,388.44,469.48,324.34,404.32,484.30
5,5,113.99,22.28,239.93,306.02,372.11,328.86,423.47,518.08,357.88,450.83,543.79
5,6,113.99,22.28,255.10,328.42,401.75,345.77,445.85,545.93,381.76,481.25,580.74
5,9,113.99,22.28,285.51,372.93,460.34,389.01,506.02,623.04,436.13,554.68,673.23
5,12,113.99,22.28,301.29,395.29,489.28,419.98,553.44,686.90,475.62,606.96,738.31
5,18,113.99,22.28,320.85,423.61,526.37,450.64,598.86,747.07,520.59,660.36,800.12
5,24,113.99,22.28,336.12,444.19,552.25,472.27,628.67,785.06,547.84,696.60,845.37
5,48,113.99,22.28,380.53,494.79,609.05,498.91,668.79,838.67,588.05,758.97,929.90
5,72,113.99,22.28,392.85,503.53,614.21,508.98,679.23,849.49,606.22,776.68,947.13
5,96,113.99,22.28,399.81,509.68,619.54,522.21,696.24,870.26,617.87,785.37,952.88
5,120,113.99,22.28,407.14,517.46,627.79,538.95,712.56,886.16,629.92,791.30,952.67
5,144,113.99,22.28,413.71,523.75,633.79,550.60,728.55,906.50,636.11,798.15,960.20
5,168,113.99,22.28,416.07,527.77,639.47,557.75,745.21,932.66,648.18,817.78,987.39
