return_period,duration,longitude,latitude,historical_low,historical,historical_upp,ssp245_low,ssp245,ssp245_upp,ssp585_low,ssp585,ssp585_upp
2,1,114.19,22.47,83.80,96.28,108.77,97.45,114.03,130.62,117.02,137.59,158.16
2,2,114.19,22.47,124.98,144.73,164.48,146.64,174.29,201.95,171.95,203.57,235.18
2,3,114.19,22.47,145.99,170.30,194.61,176.18,211.52,246.87,211.06,250.49,289.93
2,4,114.19,22.47,158.88,186.05,213.22,195.17,236.73,278.29,239.01,283.83,328.65
2,5,114.19,22.47,168.13,198.07,228.02,209.55,254.57,299.60,254.55,302.49,350.43
2,6,114.19,22.47,174.29,206.05,237.81,219.47,267.09,314.72,270.98,322.77,374.56
2,9,114.19,22.47,188.05,223.86,259.67,242.61,295.52,348.44,307.25,366.92,426.58
2,12,114.19,22.47,198.63,236.83,275.04,264.90,323.08,381.26,326.84,392.82,458.80
2,18,114.19,22.47,206.03,245.89,285.76,281.04,345.23,409.42,346.63,416.88,487.12
2,24,114.19,22.47,216.89,259.14,301.39,298.46,367.31,436.16,359.13,432.34,505.55
2,48,114.19,22.47,241.83,287.40,332.97,314.29,387.17,460.05,366.37,443.65,520.94
2,72,114.19,22.47,255.17,302.34,349.51,321.06,392.78,464.51,375.81,455.40,534.99
2,96,114.19,22.47,268.43,316.60,364.77,330.17,401.94,473.71,385.87,462.68,539.49
2,120,114.19,22.47,276.38,324.48,372.57,332.52,404.17,475.82,391.63,469.15,546.66
2,144,114.19,22.47,282.51,331.27,380.04,345.29,420.39,495.50,400.31,481.24,562.16
2,168,114.19,22.47,286.09,334.98,383.87,354.48,430.62,506.75,402.82,485.99,569.17
5,1,114.19,22.47,122.81,144.54,166.26,147.72,175.46,203.21,178.81,210.92,243.02
5,2,114.19,22.47,186.66,224.27,261.88,229.54,275.96,322.39,267.91,319.09,370.27
5,3,114.19,22.47,221.76,270.88,320.00,281.30,340.64,399.97,329.02,390.82,452.62
5,4,114.19,22.47,243.61,300.80,357.99,318.04,388.70,459.36,372.48,441.48,510.48
5,5,114.19,22.47,261.49,326.33,391.17,342.66,419.00,495.35,398.12,475.17,552.22
5,6,114.19,22.47,273.39,344.03,414.68,359.95,440.81,521.68,426.82,512.79,598.76
5,9,114.19,22.47,300.05,383.41,466.77,398.59,487.11,575.63,485.91,584.32,682.73
5,12,114.19,22.47,318.11,405.77,493.43,434.51,530.58,626.65,521.61,633.18,744.74
5,18,114.19,22.47,330.51,423.73,516.94,466.30,572.33,678.35,554.80,675.98,797.17
5,24,114.19,22.47,347.82,445.86,543.91,495.93,608.00,720.08,576.24,704.20,832.16
5,48,114.19,22.47,382.45,481.91,581.37,529.25,663.24,797.23,601.05,756.59,912.13
5,72,114.19,22.47,400.19,499.71,599.23,531.82,671.05,810.27,616.18,777.98,939.78
5,96,114.19,22.47,416.84,515.95,615.06,540.91,679.29,817.67,621.09,779.22,937.34
5,120,114.19,22.47,423.55,523.21,622.87,543.91,682.31,820.72,629.89,785.85,941.80
5,144,114.19,22.47,430.93,532.02,633.11,564.92,705.25,845.58,647.00,809.56,972.13
5,168,114.19,22.47,435.22,537.70,640.18,579.70,726.15,872.60,660.05,838.71,1017.36
10,1,114.19,22.47,147.84,181.00,214.16,179.05,221.21,263.38,215.52,262.68,309.85
10,2,114.19,22.47,227.50,288.88,350.26,280.58,352.40,424.21,325.55,402.75,479.94
10,3,114.19,22.47,272.93,356.49,440.05,345.76,438.58,531.40,398.54,490.55,582.57
10,4,114.19,22.47,301.71,401.31,500.91,392.56,505.57,618.58,450.12,552.09,654.05
10,5,114.19,22.47,326.25,441.43,556.61,423.14,545.15,667.15,483.34,600.72,718.10
10,6,114.19,22.47,342.75,470.15,597.55,444.85,574.50,704.14,520.77,653.86,786.96
10,9,114.19,22.47,380.09,533.88,687.67,491.96,632.96,773.95,593.21,745.42,897.62
10,12,114.19,22.47,403.14,563.75,724.36,534.02,687.59,841.17,638.57,815.28,991.98
