return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.040,22.465,84.300,97.450,110.600,110.170,126.640,143.120,102.310,119.870,137.430
2,2,114.040,22.465,124.170,143.030,161.890,157.890,184.460,211.020,160.000,186.780,213.550
2,3,114.040,22.465,143.440,165.980,188.510,186.790,220.320,253.850,192.330,227.210,262.080
2,4,114.040,22.465,155.090,180.930,206.770,206.130,245.070,284.010,211.420,252.010,292.600
2,5,114.040,22.465,162.480,191.280,220.080,217.070,259.520,301.980,230.020,276.510,323.000
2,6,114.040,22.465,168.210,199.030,229.850,223.740,268.510,313.280,242.910,293.100,343.290
2,9,114.040,22.465,179.330,214.580,249.840,236.950,287.350,337.750,274.670,332.000,389.340
2,12,114.040,22.465,190.290,229.190,268.080,250.710,305.420,360.130,292.640,355.410,418.190
2,18,114.040,22.465,200.470,241.380,282.280,265.070,326.030,386.990,307.950,376.310,444.670
2,24,114.040,22.465,209.050,251.220,293.390,277.560,341.930,406.300,315.610,387.200,458.790
2,48,114.040,22.465,219.970,264.130,308.290,288.670,358.490,428.310,320.220,396.080,471.940
2,72,114.040,22.465,229.210,273.680,318.150,299.770,367.910,436.050,324.980,401.120,477.250
2,96,114.040,22.465,235.550,280.640,325.730,307.720,376.840,445.950,337.290,413.470,489.650
2,120,114.040,22.465,243.780,287.360,330.950,316.530,389.810,463.080,346.030,423.010,500.000
2,144,114.040,22.465,251.350,296.190,341.030,324.560,401.470,478.370,353.380,432.340,511.310
2,168,114.040,22.465,258.040,303.320,348.610,328.680,406.030,483.380,357.350,439.860,522.370
5,1,114.040,22.465,123.860,143.880,163.900,157.840,178.180,198.530,155.050,185.290,215.530
5,2,114.040,22.465,181.490,212.620,243.750,236.680,275.670,314.650,240.350,282.480,324.610
5,3,114.040,22.465,212.260,252.470,292.680,287.020,339.000,390.990,295.620,350.930,406.240
5,4,114.040,22.465,233.760,282.220,330.680,322.620,384.370,446.110,331.160,398.150,465.140
5,5,114.040,22.465,249.220,305.610,362.000,344.690,414.020,483.350,366.540,443.890,521.240
5,6,114.040,22.465,260.330,322.420,384.510,359.090,434.060,509.040,390.530,473.470,556.420
5,9,114.040,22.465,282.740,355.530,428.330,390.420,481.420,572.430,443.030,533.110,623.190
5,12,114.040,22.465,303.830,383.460,463.100,415.630,514.400,613.180,475.250,571.620,667.990
5,18,114.040,22.465,320.200,403.400,486.610,448.100,562.900,677.710,508.140,617.950,727.750
5,24,114.040,22.465,332.340,416.110,499.880,470.670,591.660,712.650,526.040,644.250,762.450
5,48,114.040,22.465,351.330,440.980,530.640,497.820,635.450,773.080,548.730,691.350,833.970
5,72,114.040,22.465,362.910,450.380,537.850,506.250,641.280,776.300,556.330,700.290,844.260
5,96,114.040,22.465,370.770,461.090,551.410,517.090,651.340,785.590,569.090,712.840,856.600
5,120,114.040,22.465,376.540,465.840,555.130,535.510,677.750,819.990,580.680,722.820,864.950
5,144,114.040,22.465,388.010,480.300,572.600,551.370,700.270,849.170,594.470,737.560,880.660
5,168,114.040,22.465,396.370,489.120,581.860,558.160,714.370,870.580,608.590,768.960,929.330
10,1,114.040,22.465,147.180,175.930,204.670,183.000,208.570,234.140,187.380,235.460,283.550
10,2,114.040,22.465,216.750,263.760,310.770,281.680,337.260,392.830,288.020,350.770,413.520
10,3,114.040,22.465,255.840,320.110,384.380,345.900,422.510,499.120,356.660,440.680,524.700
10,4,114.040,22.465,284.370,364.740,445.110,391.520,484.110,576.700,402.650,508.280,613.920
10,5,114.040,22.465,305.040,402.860,500.680,421.170,526.960,632.750,447.550,570.760,693.960
10,6,114.040,22.465,319.250,430.610,541.960,441.840,557.780,673.730,478.450,609.730,741.000
10,9,114.040,22.465,347.180,484.430,621.690,486.780,634.680,782.580,541.930,679.020,816.110
10,12,114.040,22.465,374.230,523.600,672.970,518.770,680.700,842.630,581.030,725.860,870.700
10,18,114.040,22.465,394.810,549.650,704.490,563.760,758.030,952.310,626.520,796.270,966.020
10,24,114.040,22.465,410.100,561.190,712.280,591.980,796.440,1000.910,651.930,837.990,1024.050
10,48,114.040,22.465,435.220,597.560,759.910,631.680,872.010,1112.330,694.510,935.250,1175.980
10,72,114.040,22.465,449.160,602.020,754.890,640.050,874.930,1109.810,705.130,948.540,1191.950
10,96,114.040,22.465,458.090,617.940,777.790,651.940,882.480,1113.020,718.630,959.310,1199.990
10,120,114.040,22.465,464.190,622.150,780.100,674.850,920.560,1166.260,731.900,965.680,1199.460
10,144,114.040,22.465,478.160,642.210,806.270,693.840,952.250,1210.670,749.250,982.740,1216.220
10,168,114.040,22.465,488.260,652.270,816.290,704.900,982.870,1260.840,771.980,1046.940,1321.890
25,1,114.040,22.465,170.650,217.970,265.290,204.960,243.170,281.370,219.360,307.920,396.480
25,2,114.040,22.465,253.700,334.800,415.900,324.200,416.470,508.750,334.820,443.100,551.380
25,3,114.040,22.465,301.910,419.520,537.140,403.370,533.970,664.570,414.310,563.860,713.410
25,4,114.040,22.465,337.520,490.700,643.880,458.760,619.410,780.070,468.740,664.790,860.850
25,5,114.040,22.465,360.330,557.340,754.340,496.820,683.070,869.310,520.570,751.990,983.410
25,6,114.040,22.465,373.820,607.350,840.880,525.820,732.260,938.690,558.690,803.770,1048.850
25,9,114.040,22.465,396.520,703.440,1010.350,585.700,861.990,1138.280,632.870,879.310,1125.750
25,12,114.040,22.465,427.920,760.190,1092.470,621.860,929.100,1236.340,676.110,934.370,1192.640
25,18,114.040,22.465,453.610,795.110,1136.610,677.650,1058.950,1440.250,735.120,1044.890,1354.670
25,24,114.040,22.465,477.430,798.990,1120.540,710.450,1110.930,1511.410,768.330,1113.350,1458.370
25,48,114.040,22.465,511.030,855.670,1200.310,761.780,1249.210,1736.640,840.150,1312.310,1784.480
25,72,114.040,22.465,533.670,844.890,1156.110,775.070,1247.730,1720.390,856.430,1333.920,1811.410
25,96,114.040,22.465,542.560,872.130,1201.700,788.220,1246.190,1704.160,874.020,1339.190,1804.360
25,120,114.040,22.465,554.350,877.250,1200.140,810.410,1303.150,1795.900,891.200,1334.460,1777.730
25,144,114.040,22.465,570.210,907.460,1244.700,826.850,1349.320,1871.800,911.590,1352.150,1792.710
25,168,114.040,22.465,583.840,919.200,1254.560,843.040,1418.750,1994.470,940.020,1485.630,2031.240
50,1,114.040,22.465,183.110,250.320,317.540,214.830,266.360,317.890,234.330,369.080,503.830
50,2,114.040,22.465,273.990,392.550,511.120,344.600,476.260,607.930,357.980,516.240,674.510
50,3,114.040,22.465,326.420,504.880,683.350,431.870,621.190,810.520,440.120,662.870,885.630
50,4,114.040,22.465,364.150,602.840,841.530,491.580,726.940,962.290,495.280,794.890,1094.500
50,5,114.040,22.465,382.140,700.190,1018.240,534.070,809.400,1084.730,547.420,903.390,1259.360
50,6,114.040,22.465,388.430,775.210,1162.000,568.600,876.210,1183.820,589.570,965.400,1341.230
50,9,114.040,22.465,390.460,919.330,1448.200,634.500,1058.870,1483.230,670.930,1040.320,1409.710
50,12,114.040,22.465,421.580,992.040,1562.500,668.960,1145.680,1622.410,714.450,1099.530,1484.600
50,18,114.040,22.465,451.040,1034.290,1617.540,724.750,1329.460,1934.180,779.150,1247.780,1716.410
50,24,114.040,22.465,488.110,1025.550,1562.980,758.560,1392.500,2026.440,815.000,1342.270,1869.530
50,48,114.040,22.465,527.590,1102.940,1678.280,809.240,1599.300,2389.360,902.700,1652.090,2401.480
50,72,114.040,22.465,565.100,1071.250,1577.390,831.190,1593.940,2356.690,924.370,1682.590,2440.800
50,96,114.040,22.465,571.370,1111.720,1652.070,846.830,1579.530,2312.230,948.800,1680.510,2412.220
50,120,114.040,22.465,592.260,1119.310,1646.350,861.570,1654.250,2446.930,972.100,1661.120,2350.140
50,144,114.040,22.465,607.660,1160.050,1712.440,869.420,1713.720,2558.020,994.030,1676.940,2359.850
50,168,114.040,22.465,625.310,1173.070,1720.840,884.300,1830.260,2776.220,1015.650,1888.800,2761.940
100,1,114.040,22.465,191.080,283.450,375.810,220.220,287.480,354.730,239.790,436.840,633.890
100,2,114.040,22.465,286.970,454.530,622.090,355.440,536.490,717.540,370.170,593.020,815.860
100,3,114.040,22.465,339.720,600.840,861.960,447.270,711.780,976.290,449.530,768.080,1086.640
100,4,114.040,22.465,374.810,732.870,1090.930,508.120,840.100,1172.080,498.680,937.140,1375.600
100,5,114.040,22.465,378.690,871.310,1363.940,552.530,944.430,1336.320,545.980,1069.660,1593.330
100,6,114.040,22.465,367.970,980.970,1593.980,591.020,1032.630,1474.250,590.900,1142.440,1693.980
100,9,114.040,22.465,324.660,1192.560,2060.460,654.680,1281.840,1908.990,680.800,1211.440,1742.080
100,12,114.040,22.465,351.340,1283.950,2216.560,681.810,1392.400,2102.990,722.970,1272.850,1822.730
100,18,114.040,22.465,384.930,1334.010,2283.080,725.580,1645.760,2565.950,787.050,1466.170,2145.290
100,24,114.040,22.465,446.150,1303.990,2161.840,758.000,1720.600,2683.210,820.820,1592.600,2364.390
100,48,114.040,22.465,489.800,1408.250,2326.710,792.150,2020.000,3247.850,908.460,2050.200,3191.930
100,72,114.040,22.465,554.980,1344.230,2133.490,828.430,2010.180,3191.930,936.120,2092.500,3248.880
100,96,114.040,22.465,554.370,1403.470,2252.570,850.130,1975.780,3101.430,972.390,2079.430,3186.470
100,120,114.040,22.465,589.310,1415.760,2242.220,849.210,2072.080,3294.940,1007.000,2038.270,3069.530
100,144,114.040,22.465,601.460,1470.370,2339.280,840.720,2147.400,3454.070,1030.540,2049.550,3068.570
100,168,114.040,22.465,624.870,1484.620,2344.380,843.040,2332.050,3821.070,1026.640,2369.210,3711.770
