return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.210,22.505,79.690,92.410,105.130,108.580,125.980,143.380,125.720,144.810,163.890
2,2,114.210,22.505,124.430,145.860,167.300,157.800,183.840,209.880,192.980,225.650,258.320
2,3,114.210,22.505,141.720,168.880,196.050,188.690,222.500,256.310,237.220,279.540,321.860
2,4,114.210,22.505,155.580,186.240,216.910,208.100,247.480,286.850,262.740,312.170,361.610
2,5,114.210,22.505,166.590,199.940,233.280,224.630,268.220,311.810,280.420,335.500,390.570
2,6,114.210,22.505,175.470,211.490,247.510,236.630,282.990,329.360,292.910,352.390,411.880
2,9,114.210,22.505,188.420,228.130,267.850,258.890,311.300,363.710,330.710,398.710,466.710
2,12,114.210,22.505,204.970,247.680,290.390,278.290,336.910,395.530,347.170,422.270,497.380
2,18,114.210,22.505,217.510,263.070,308.630,295.470,359.490,423.510,366.260,446.790,527.330
2,24,114.210,22.505,227.360,274.570,321.780,311.150,379.090,447.020,383.150,467.000,550.850
2,48,114.210,22.505,251.250,300.530,349.820,335.000,410.630,486.270,395.320,480.620,565.920
2,72,114.210,22.505,270.100,320.450,370.800,349.900,425.020,500.150,408.120,495.980,583.850
2,96,114.210,22.505,285.540,337.300,389.060,360.020,435.490,510.970,418.730,506.370,594.020
2,120,114.210,22.505,291.790,343.450,395.110,370.060,446.710,523.370,426.740,515.460,604.180
2,144,114.210,22.505,297.810,347.580,397.350,382.480,463.320,544.160,436.330,528.950,621.570
2,168,114.210,22.505,307.850,359.350,410.840,385.900,467.910,549.910,441.950,537.200,632.450
5,1,114.210,22.505,118.980,145.010,171.030,161.900,189.030,216.150,184.680,214.050,243.430
5,2,114.210,22.505,190.960,234.520,278.080,238.270,280.750,323.230,293.790,348.090,402.380
5,3,114.210,22.505,226.440,285.350,344.260,291.810,347.360,402.920,366.800,436.130,505.460
5,4,114.210,22.505,251.040,321.180,391.320,327.940,393.390,458.840,414.700,498.200,581.700
5,5,114.210,22.505,270.840,347.780,424.710,356.830,428.430,500.030,448.760,543.640,638.520
5,6,114.210,22.505,288.210,373.020,457.840,376.950,452.390,527.830,474.590,580.770,686.950
5,9,114.210,22.505,312.790,413.230,513.660,415.620,500.810,585.990,536.970,656.380,775.800
5,12,114.210,22.505,337.450,443.370,549.280,451.980,547.830,643.670,572.750,706.550,840.350
5,18,114.210,22.505,358.720,468.580,578.450,484.480,590.140,695.790,607.190,754.460,901.730
5,24,114.210,22.505,373.320,487.880,602.440,511.040,621.630,732.220,633.790,785.170,936.550
5,48,114.210,22.505,403.460,520.140,636.820,559.150,693.760,828.370,657.870,829.840,1001.820
5,72,114.210,22.505,426.250,540.870,655.490,573.280,709.080,844.890,677.550,855.010,1032.470
5,96,114.210,22.505,446.050,559.680,673.310,584.820,720.360,855.900,689.010,866.100,1043.180
5,120,114.210,22.505,451.700,566.040,680.380,598.130,733.350,868.560,700.320,875.620,1050.920
5,144,114.210,22.505,455.220,564.690,674.170,619.590,758.530,897.470,719.420,901.770,1084.120
5,168,114.210,22.505,468.040,580.940,693.840,630.800,779.320,927.840,736.220,937.480,1138.730
10,1,114.210,22.505,145.360,190.350,235.340,194.610,232.860,271.120,220.460,261.860,303.270
10,2,114.210,22.505,235.820,310.690,385.550,288.670,350.890,413.110,356.620,437.530,518.440
10,3,114.210,22.505,285.060,391.780,498.500,355.810,438.450,521.090,446.380,549.590,652.790
10,4,114.210,22.505,318.230,447.670,577.120,402.240,501.110,599.980,509.690,636.680,763.670
10,5,114.210,22.505,344.950,487.560,630.180,438.130,546.110,654.090,553.910,701.680,849.440
10,6,114.210,22.505,369.020,528.030,687.040,462.700,576.040,689.390,588.690,758.760,928.830
10,9,114.210,22.505,404.030,601.150,798.280,510.210,639.460,768.710,666.040,856.010,1045.990
10,12,114.210,22.505,432.850,638.710,844.580,555.580,703.770,851.960,712.150,929.390,1146.620
10,18,114.210,22.505,459.310,669.680,880.040,596.600,762.890,929.180,757.400,1000.640,1243.870
10,24,114.210,22.505,477.000,697.750,918.500,629.320,802.370,975.420,789.210,1037.340,1285.470
10,48,114.210,22.505,510.520,732.270,954.010,697.130,917.160,1137.200,832.430,1130.010,1427.600
10,72,114.210,22.505,535.630,746.950,958.270,711.530,935.670,1159.810,855.940,1164.290,1472.650
10,96,114.210,22.505,557.040,761.250,965.460,724.320,945.940,1167.560,868.590,1174.440,1480.280
10,120,114.210,22.505,562.070,770.100,978.140,738.720,957.160,1175.590,881.450,1181.090,1480.730
10,144,114.210,22.505,564.700,763.230,961.770,763.030,985.280,1207.530,905.290,1217.070,1528.850
10,168,114.210,22.505,579.020,781.390,983.750,784.050,1027.110,1270.180,936.400,1293.590,1650.780
25,1,114.210,22.505,174.620,263.290,351.960,230.510,290.760,351.020,259.450,324.610,389.760
25,2,114.210,22.505,286.330,432.790,579.250,344.670,446.970,549.270,425.690,561.080,696.480
25,3,114.210,22.505,350.100,572.470,794.840,424.740,564.120,703.490,531.410,705.130,878.850
25,4,114.210,22.505,394.460,667.600,940.740,481.070,651.320,821.580,612.500,831.280,1050.060
25,5,114.210,22.505,430.110,732.570,1035.030,522.980,709.480,895.970,665.110,927.810,1190.500
25,6,114.210,22.505,462.240,803.530,1144.810,551.280,746.710,942.150,707.860,1019.570,1331.290
25,9,114.210,22.505,507.410,953.340,1399.260,604.330,831.260,1058.180,799.750,1146.970,1494.180
25,12,114.210,22.505,538.270,999.010,1459.740,653.950,921.550,1189.150,849.990,1257.670,1665.350
25,18,114.210,22.505,570.270,1033.660,1497.040,699.610,1007.020,1314.420,905.780,1370.210,1834.640
25,24,114.210,22.505,589.510,1079.560,1569.610,737.420,1056.590,1375.760,942.190,1412.630,1883.060
25,48,114.210,22.505,626.630,1111.600,1596.560,829.670,1248.280,1666.880,1020.850,1611.450,2202.060
25,72,114.210,22.505,658.300,1104.370,1550.450,844.790,1274.880,1704.970,1045.780,1661.380,2276.980
25,96,114.210,22.505,682.470,1100.910,1519.350,861.180,1281.410,1701.640,1063.500,1667.690,2271.880
25,120,114.210,22.505,684.080,1117.590,1551.110,876.390,1285.710,1695.020,1077.660,1665.040,2252.420
25,144,114.210,22.505,688.850,1100.530,1512.210,898.280,1313.180,1728.070,1102.720,1715.250,2327.770
25,168,114.210,22.505,705.560,1118.510,1531.450,936.780,1397.220,1857.670,1156.420,1883.310,2610.210
50,1,114.210,22.505,190.210,331.550,472.890,252.390,335.600,418.820,283.100,372.900,462.700
50,2,114.210,22.505,314.300,546.690,779.080,378.920,524.050,669.180,467.130,661.010,854.880
50,3,114.210,22.505,382.020,750.470,1118.930,464.600,665.620,866.650,580.240,830.020,1079.800
50,4,114.210,22.505,432.560,889.190,1345.820,525.170,773.940,1022.700,671.900,991.280,1310.670
50,5,114.210,22.505,473.650,981.330,1489.010,569.220,842.240,1115.260,725.810,1117.000,1508.200
50,6,114.210,22.505,509.150,1086.930,1664.700,598.840,884.640,1170.440,769.820,1242.860,1715.890
50,9,114.210,22.505,550.550,1334.190,2117.820,651.130,986.590,1322.040,868.500,1394.760,1921.010
50,12,114.210,22.505,579.910,1382.820,2185.730,697.460,1099.560,1501.650,912.510,1540.150,2167.800
50,18,114.210,22.505,616.290,1414.590,2212.900,740.600,1208.840,1677.090,970.870,1694.020,2417.180
50,24,114.210,22.505,632.520,1481.100,2329.680,780.210,1265.810,1751.420,1009.640,1738.700,2467.750
50,48,114.210,22.505,673.320,1504.080,2334.850,884.570,1534.850,2185.130,1115.070,2060.780,3006.500
