return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.19,22.47,82.60,94.18,105.76,95.39,112.16,128.92,114.49,134.94,155.40
2,2,114.19,22.47,122.11,141.26,160.41,140.27,167.94,195.61,168.16,199.68,231.20
2,3,114.19,22.47,143.66,167.32,190.99,167.71,202.87,238.04,204.99,243.56,282.13
2,4,114.19,22.47,155.70,182.23,208.76,185.87,226.74,267.61,232.11,275.17,318.22
2,5,114.19,22.47,165.71,195.11,224.51,201.95,246.14,290.32,249.76,296.34,342.93
2,6,114.19,22.47,172.70,203.83,234.96,210.79,257.31,303.84,268.19,318.51,368.83
2,9,114.19,22.47,186.80,221.99,257.17,236.33,288.62,340.91,302.82,360.87,418.91
2,12,114.19,22.47,195.99,233.07,270.15,256.72,313.87,371.02,321.86,386.04,450.23
2,18,114.19,22.47,202.86,241.11,279.35,275.82,339.73,403.64,346.19,415.33,484.46
2,24,114.19,22.47,214.02,254.78,295.54,291.82,359.53,427.25,356.35,428.29,500.24
2,48,114.19,22.47,236.55,280.31,324.06,311.55,384.17,456.79,365.21,441.13,517.05
2,72,114.19,22.47,247.89,293.07,338.26,326.39,400.27,474.16,373.47,451.29,529.10
2,96,114.19,22.47,260.60,306.72,352.84,325.78,396.48,467.17,382.50,458.44,534.38
2,120,114.19,22.47,270.14,316.63,363.12,339.12,413.02,486.93,388.11,464.73,541.35
2,144,114.19,22.47,274.26,321.22,368.18,342.23,415.45,488.68,394.94,474.60,554.26
2,168,114.19,22.47,276.82,324.20,371.58,347.82,422.16,496.49,397.73,479.30,560.86
5,1,114.19,22.47,118.90,139.36,159.81,145.90,173.83,201.75,175.73,207.22,238.71
5,2,114.19,22.47,181.95,218.20,254.44,222.50,269.87,317.23,262.76,313.04,363.31
5,3,114.19,22.47,217.51,264.23,310.95,271.45,332.89,394.33,319.79,380.09,440.38
5,4,114.19,22.47,238.77,293.12,347.48,305.81,378.69,451.57,360.59,427.29,493.99
5,5,114.19,22.47,257.49,319.59,381.68,332.03,409.51,486.99,389.44,465.52,541.60
5,6,114.19,22.47,270.22,336.82,403.42,347.74,429.89,512.03,419.46,502.04,584.61
5,9,114.19,22.47,297.21,375.48,453.74,390.08,479.39,568.69,476.36,571.12,665.88
5,12,114.19,22.47,311.99,394.86,477.74,422.81,518.37,613.94,511.38,619.23,727.09
5,18,114.19,22.47,322.14,410.73,499.32,459.00,563.85,668.71,549.73,666.01,782.29
5,24,114.19,22.47,339.97,432.83,525.70,485.41,592.29,699.17,569.28,693.04,816.80
5,48,114.19,22.47,371.44,465.97,560.50,522.44,651.85,781.25,595.73,746.18,896.63
5,72,114.19,22.47,386.87,481.53,576.18,535.82,674.98,814.15,608.61,764.67,920.73
5,96,114.19,22.47,402.22,496.83,591.44,532.75,665.90,799.04,614.60,768.64,922.68
5,120,114.19,22.47,411.94,507.58,603.21,548.74,687.28,825.82,622.89,775.20,927.50
5,144,114.19,22.47,417.29,513.68,610.07,556.05,689.37,822.70,637.78,796.33,954.88
5,168,114.19,22.47,421.35,518.81,616.27,567.38,707.48,847.58,649.96,822.54,995.11
10,1,114.19,22.47,142.38,173.84,205.30,177.21,219.85,262.49,211.85,257.96,304.07
10,2,114.19,22.47,221.51,280.32,339.13,272.81,348.45,424.09,319.07,394.58,470.10
10,3,114.19,22.47,267.09,345.22,423.35,334.68,435.62,536.56,387.09,477.48,567.86
10,4,114.19,22.47,295.42,388.31,481.21,378.62,501.37,624.13,435.82,535.09,634.36
10,5,114.19,22.47,320.63,428.55,536.48,410.76,538.81,666.86,472.85,589.87,706.89
10,6,114.19,22.47,337.91,454.54,571.16,430.67,567.26,703.86,510.22,637.14,764.06
10,9,114.19,22.47,375.08,514.96,654.83,481.77,627.00,772.22,580.05,725.64,871.23
10,12,114.19,22.47,393.66,542.87,692.08,519.90,675.07,830.24,624.99,795.14,965.29
10,18,114.19,22.47,406.83,570.24,733.65,564.10,735.37,906.64,671.38,855.21,1039.04
10,24,114.19,22.47,427.69,600.03,772.38,594.84,766.65,938.46,697.86,895.97,1094.08
10,48,114.19,22.47,463.44,633.92,804.41,650.87,868.91,1086.94,746.18,1006.17,1266.16
10,72,114.19,22.47,480.48,648.34,816.20,661.55,903.94,1146.33,761.50,1035.18,1308.86
10,96,114.19,22.47,496.84,662.39,827.94,659.01,892.43,1125.86,768.08,1036.54,1305.00
10,120,114.19,22.47,505.66,675.20,844.74,674.63,914.95,1155.26,777.73,1040.60,1303.47
10,144,114.19,22.47,511.60,682.69,853.78,685.57,916.16,1146.76,796.79,1071.68,1346.58
10,168,114.19,22.47,516.94,690.36,863.79,703.18,947.94,1192.70,821.25,1131.30,1441.35
25,1,114.19,22.47,169.50,223.41,277.31,209.62,284.66,359.70,247.33,325.55,403.78
25,2,114.19,22.47,267.01,374.38,481.75,321.18,462.49,603.79,374.61,505.66,636.71
25,3,114.19,22.47,324.13,471.79,619.44,392.71,588.08,783.45,451.09,609.11,767.14
25,4,114.19,22.47,361.37,540.79,720.21,442.60,687.10,931.61,507.79,679.94,852.09
25,5,114.19,22.47,394.21,606.30,818.38,481.69,731.00,980.32,553.97,762.63,971.29
25,6,114.19,22.47,417.49,648.56,879.63,504.93,772.54,1040.15,599.54,825.08,1050.62
25,9,114.19,22.47,467.70,750.53,1033.36,563.35,841.89,1120.43,680.68,940.24,1199.79
25,12,114.19,22.47,489.47,794.38,1099.29,601.80,901.16,1200.53,732.43,1045.35,1358.26
25,18,114.19,22.47,505.00,848.39,1191.79,646.60,982.56,1318.53,785.42,1124.46,1463.51
25,24,114.19,22.47,523.84,891.21,1258.57,678.39,1013.08,1347.77,819.82,1188.85,1557.88
25,48,114.19,22.47,563.31,916.41,1269.51,763.41,1198.81,1634.22,901.50,1419.89,1938.29
25,72,114.19,22.47,581.31,923.28,1265.25,763.71,1260.83,1757.94,914.88,1470.77,2026.65
25,96,114.19,22.47,598.59,931.15,1263.71,765.28,1248.45,1731.61,930.28,1468.11,2005.95
25,120,114.19,22.47,602.20,949.35,1296.51,777.73,1268.51,1759.29,941.62,1464.12,1986.61
25,144,114.19,22.47,607.93,959.20,1310.48,793.57,1267.52,1741.47,961.66,1511.58,2061.49
25,168,114.19,22.47,614.79,972.04,1329.29,822.03,1326.64,1831.25,1004.99,1647.91,2290.83
50,1,114.19,22.47,186.78,265.07,343.35,226.77,338.07,449.38,265.15,378.34,491.53
50,2,114.19,22.47,294.85,457.46,620.07,342.02,559.19,776.36,402.22,594.29,786.36
50,3,114.19,22.47,358.13,587.02,815.92,413.45,720.18,1026.92,480.74,713.37,946.00
50,4,114.19,22.47,400.66,682.92,965.18,460.62,851.14,1241.66,541.83,794.00,1046.17
