return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.36,22.41,79.47,93.47,107.47,100.81,118.33,135.84,108.34,129.99,151.63
2,2,114.36,22.41,118.17,139.25,160.33,150.56,178.89,207.22,166.89,200.72,234.55
2,3,114.36,22.41,140.16,166.22,192.29,179.28,214.73,250.17,210.44,251.67,292.90
2,4,114.36,22.41,156.30,186.16,216.02,197.65,240.57,283.49,240.55,287.12,333.68
2,5,114.36,22.41,167.85,200.41,232.97,214.02,261.76,309.50,264.32,316.97,369.63
2,6,114.36,22.41,176.20,210.58,244.95,232.43,285.14,337.86,282.28,339.90,397.53
2,9,114.36,22.41,194.42,234.63,274.85,261.56,321.87,382.18,318.74,384.93,451.12
2,12,114.36,22.41,202.15,244.62,287.10,278.79,345.39,412.00,340.53,412.60,484.66
2,18,114.36,22.41,214.70,259.96,305.21,293.14,364.72,436.30,362.77,445.46,528.15
2,24,114.36,22.41,222.31,269.72,317.13,307.91,381.80,455.70,374.72,461.65,548.57
2,48,114.36,22.41,245.43,296.53,347.64,325.36,406.10,486.85,385.30,478.02,570.74
2,72,114.36,22.41,257.31,308.16,359.02,351.38,434.28,517.18,402.12,495.67,589.21
2,96,114.36,22.41,269.49,322.10,374.71,350.13,429.73,509.34,411.63,503.84,596.05
2,120,114.36,22.41,275.00,327.66,380.32,359.58,439.09,518.60,418.31,513.39,608.48
2,144,114.36,22.41,278.56,331.67,384.78,364.80,447.89,530.98,424.73,523.36,622.00
2,168,114.36,22.41,281.48,336.22,390.95,364.95,448.58,532.20,429.27,530.35,631.44
5,1,114.36,22.41,122.06,146.53,171.00,153.77,183.10,212.42,173.92,216.51,259.10
5,2,114.36,22.41,182.75,218.39,254.03,234.96,284.60,334.23,268.86,338.40,407.94
5,3,114.36,22.41,220.44,266.44,312.44,283.58,344.10,404.61,335.41,416.32,497.22
5,4,114.36,22.41,248.89,303.55,358.21,322.08,396.42,470.75,383.82,476.93,570.05
5,5,114.36,22.41,268.41,327.55,386.70,351.35,431.77,512.18,425.00,529.29,633.59
5,6,114.36,22.41,282.84,345.04,407.24,379.55,466.68,553.82,456.71,570.12,683.52
5,9,114.36,22.41,318.04,392.14,466.24,431.27,523.64,616.01,521.12,647.99,774.87
5,12,114.36,22.41,332.21,410.30,488.40,464.89,564.85,664.80,559.27,695.19,831.12
5,18,114.36,22.41,353.83,438.88,523.93,494.05,605.77,717.50,610.11,766.14,922.17
5,24,114.36,22.41,367.61,456.65,545.68,517.91,635.06,752.20,635.84,804.75,973.66
5,48,114.36,22.41,401.60,495.77,589.94,552.61,690.90,829.20,665.17,862.97,1060.77
5,72,114.36,22.41,413.01,505.75,598.49,583.28,724.98,866.68,684.86,878.75,1072.64
5,96,114.36,22.41,430.29,523.21,616.12,579.70,718.66,857.61,693.98,882.23,1070.48
5,120,114.36,22.41,435.31,529.64,623.96,589.65,729.11,868.57,707.20,900.85,1094.51
5,144,114.36,22.41,440.14,535.19,630.24,604.04,752.50,900.96,722.00,924.57,1127.14
