return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.140,22.325,73.760,85.700,97.640,97.920,118.840,139.760,107.680,126.260,144.840
2,2,114.140,22.325,111.310,129.390,147.470,150.810,184.000,217.180,166.400,197.630,228.860
2,3,114.140,22.325,133.870,156.040,178.200,179.100,221.530,263.960,200.500,239.520,278.550
2,4,114.140,22.325,148.440,173.690,198.940,198.920,247.170,295.420,218.600,263.690,308.770
2,5,114.140,22.325,160.710,188.900,217.080,208.570,260.650,312.740,236.740,286.370,336.010
2,6,114.140,22.325,170.700,201.840,232.970,215.990,272.310,328.630,249.460,303.170,356.880
2,9,114.140,22.325,184.720,221.130,257.540,233.440,299.480,365.530,275.430,338.530,401.640
2,12,114.140,22.325,191.130,230.290,269.440,243.690,314.090,384.480,293.090,362.470,431.850
2,18,114.140,22.325,200.980,243.690,286.400,271.990,350.490,429.000,312.830,389.920,467.010
2,24,114.140,22.325,207.270,252.640,298.000,275.710,354.690,433.670,322.370,404.170,485.980
2,48,114.140,22.325,236.280,286.890,337.500,310.730,393.610,476.490,343.790,433.460,523.130
2,72,114.140,22.325,242.700,293.350,344.010,318.240,400.390,482.540,355.190,442.850,530.510
2,96,114.140,22.325,247.110,298.390,349.670,323.990,407.020,490.040,360.650,447.390,534.130
2,120,114.140,22.325,251.960,303.540,355.110,333.620,419.920,506.220,369.320,458.460,547.600
2,144,114.140,22.325,257.030,309.730,362.420,345.820,438.850,531.880,377.620,467.710,557.800
2,168,114.140,22.325,261.220,315.350,369.480,344.790,439.050,533.320,377.330,467.930,558.520
5,1,114.140,22.325,109.700,133.570,157.430,158.700,190.420,222.150,161.480,185.960,210.440
5,2,114.140,22.325,165.340,198.750,232.170,246.500,294.990,343.480,255.110,294.830,334.550
5,3,114.140,22.325,201.700,243.060,284.430,301.340,367.550,433.760,313.670,368.230,422.790
5,4,114.140,22.325,225.900,272.630,319.360,337.750,413.910,490.070,351.170,420.920,490.660
5,5,114.140,22.325,246.490,298.390,350.300,360.630,450.170,539.720,383.530,462.380,541.240
5,6,114.140,22.325,265.070,322.650,380.230,380.210,479.500,578.790,408.750,495.950,583.160
5,9,114.140,22.325,294.190,366.770,439.360,425.800,554.560,683.320,461.460,568.120,674.790
5,12,114.140,22.325,307.350,387.350,467.360,450.820,590.500,730.170,495.470,616.190,736.900
5,18,114.140,22.325,326.950,412.600,498.240,496.310,648.350,800.400,537.470,671.450,805.420
5,24,114.140,22.325,340.770,432.230,523.700,507.350,661.040,814.720,560.580,707.600,854.620
5,48,114.140,22.325,384.670,479.070,573.460,560.290,719.720,879.160,606.800,785.630,964.450
5,72,114.140,22.325,393.010,486.790,580.570,567.890,724.790,881.700,616.510,791.840,967.160
5,96,114.140,22.325,398.700,492.450,586.190,576.090,733.250,890.410,621.990,795.520,969.050
5,120,114.140,22.325,406.030,502.990,599.950,593.430,755.410,917.380,638.050,814.280,990.500
5,144,114.140,22.325,414.240,511.330,608.420,620.790,795.700,970.610,650.840,825.360,999.890
5,168,114.140,22.325,421.480,520.510,619.530,625.260,809.510,993.760,653.330,830.590,1007.840
10,1,114.140,22.325,132.840,174.860,216.870,193.780,241.090,288.410,190.880,223.190,255.500
10,2,114.140,22.325,199.180,254.780,310.370,300.580,371.720,442.850,302.290,354.750,407.210
10,3,114.140,22.325,245.310,313.270,381.230,371.270,474.800,578.340,376.680,452.950,529.220
10,4,114.140,22.325,275.710,352.380,429.050,417.440,537.390,657.350,428.530,532.920,637.310
10,5,114.140,22.325,301.170,386.430,471.700,450.430,598.690,746.940,470.390,590.160,709.930
10,6,114.140,22.325,325.080,420.680,516.270,477.880,646.590,815.290,503.930,638.270,772.620
10,9,114.140,22.325,364.880,492.500,620.130,542.870,775.670,1008.470,572.900,743.920,914.950
10,12,114.140,22.325,381.090,527.540,673.980,578.950,834.340,1089.740,617.340,815.720,1014.090
10,18,114.140,22.325,405.720,561.930,718.140,633.150,902.510,1171.880,671.080,895.480,1119.870
10,24,114.140,22.325,423.290,592.290,761.280,650.790,925.350,1199.910,704.040,956.860,1209.680
10,48,114.140,22.325,476.370,638.010,799.660,718.950,993.200,1267.450,771.700,1093.150,1414.600
10,72,114.140,22.325,486.290,645.560,804.840,728.570,996.190,1263.800,783.560,1095.580,1407.600
10,96,114.140,22.325,492.570,649.790,807.000,737.770,1004.200,1270.640,790.400,1097.370,1404.340
10,120,114.140,22.325,502.810,667.340,831.870,758.000,1032.080,1306.160,810.870,1120.450,1430.030
10,144,114.140,22.325,512.270,675.050,837.830,792.170,1091.670,1391.170,826.380,1128.420,1430.460
10,168,114.140,22.325,521.020,686.750,852.480,803.130,1125.980,1448.830,832.920,1142.130,1451.340
25,1,114.140,22.325,155.390,241.290,327.200,225.050,309.110,393.170,217.110,267.770,318.430
25,2,114.140,22.325,232.580,339.630,446.670,347.020,472.530,598.040,340.930,425.760,510.590
25,3,114.140,22.325,291.870,419.470,547.070,428.770,623.680,818.590,432.480,559.430,686.380
25,4,114.140,22.325,328.780,472.940,617.090,483.030,710.110,937.180,500.340,684.140,867.940
25,5,114.140,22.325,358.210,519.200,680.180,526.100,817.410,1108.730,552.540,765.640,978.740
25,6,114.140,22.325,386.300,569.740,753.190,557.960,899.260,1240.560,594.700,836.750,1078.800
25,9,114.140,22.325,434.130,694.960,955.790,635.360,1133.080,1630.810,675.090,997.420,1319.760
25,12,114.140,22.325,445.470,760.370,1075.270,682.470,1234.990,1787.500,726.390,1110.550,1494.710
25,18,114.140,22.325,471.940,807.790,1143.640,745.770,1307.410,1869.040,783.260,1230.130,1677.000
25,24,114.140,22.325,488.760,857.740,1226.720,772.390,1350.750,1929.110,822.950,1340.240,1857.530
25,48,114.140,22.325,559.440,884.020,1208.610,874.030,1421.930,1969.840,915.410,1593.660,2271.920
25,72,114.140,22.325,573.140,889.590,1206.050,891.270,1420.700,1950.130,939.940,1588.440,2236.950
25,96,114.140,22.325,580.850,888.900,1196.940,901.300,1425.210,1949.120,953.430,1585.430,2217.430
25,120,114.140,22.325,596.190,920.860,1245.530,920.190,1459.180,1998.160,978.780,1612.020,2245.260
25,144,114.140,22.325,606.520,924.210,1241.910,951.500,1550.970,2150.450,1000.090,1608.100,2216.120
25,168,114.140,22.325,615.540,939.250,1262.970,970.340,1630.700,2291.070,1012.890,1641.550,2270.210
50,1,114.140,22.325,163.500,303.490,443.490,237.500,362.620,487.730,228.950,299.160,369.370
50,2,114.140,22.325,246.960,414.590,582.220,364.330,550.210,736.090,355.640,475.250,594.870
50,3,114.140,22.325,316.410,513.200,710.000,445.060,744.660,1044.260,456.320,638.030,819.730
50,4,114.140,22.325,356.650,579.260,801.880,501.230,851.480,1201.730,531.790,803.770,1075.750
50,5,114.140,22.325,386.810,636.020,885.230,545.320,1005.570,1465.810,589.350,906.780,1224.210
50,6,114.140,22.325,415.000,701.970,988.940,572.920,1122.190,1671.470,635.380,998.750,1362.130
50,9,114.140,22.325,459.470,884.630,1309.800,637.920,1469.150,2300.390,713.960,1211.110,1708.250
50,12,114.140,22.325,455.280,985.020,1514.760,686.620,1617.580,2548.550,762.290,1364.980,1967.660
50,18,114.140,22.325,478.810,1043.030,1607.260,758.790,1682.870,2606.940,809.640,1521.940,2234.240
50,24,114.140,22.325,488.140,1113.520,1738.900,790.770,1749.100,2707.420,844.610,1684.040,2523.460
50,48,114.140,22.325,584.240,1105.960,1627.680,934.350,1813.450,2692.550,940.980,2067.340,3193.710
50,72,114.140,22.325,602.970,1108.270,1613.580,962.570,1807.540,2652.510,985.610,2053.540,3121.480
50,96,114.140,22.325,613.260,1100.860,1588.460,973.620,1806.420,2639.230,1009.680,2044.450,3079.230
50,120,114.140,22.325,632.290,1148.830,1665.380,987.330,1843.500,2699.660,1038.880,2071.250,3103.620
50,144,114.140,22.325,643.660,1145.400,1647.140,1004.270,1966.360,2928.440,1069.110,2050.180,3031.250
50,168,114.140,22.325,651.420,1162.970,1674.530,1023.500,2099.220,3174.950,1085.480,2107.430,3129.380
100,1,114.140,22.325,160.050,378.790,597.540,240.150,418.440,596.740,235.070,328.960,422.860
100,2,114.140,22.325,248.910,500.950,752.990,366.740,629.830,892.930,360.350,521.840,683.340
100,3,114.140,22.325,328.550,621.080,913.600,436.020,874.420,1312.830,465.970,715.700,965.440
100,4,114.140,22.325,370.340,701.570,1032.800,489.690,1004.060,1518.430,542.910,929.180,1315.450
100,5,114.140,22.325,398.790,770.140,1141.490,524.400,1217.430,1910.460,602.820,1056.840,1510.870
100,6,114.140,22.325,423.340,854.810,1286.290,537.240,1378.710,2220.190,649.430,1173.180,1696.940
100,9,114.140,22.325,449.820,1114.400,1778.970,555.390,1877.540,3199.690,713.740,1447.570,2181.400
100,12,114.140,22.325,412.810,1264.120,2115.420,594.140,2088.740,3583.330,748.430,1652.240,2556.050
100,18,114.140,22.325,428.850,1333.210,2237.570,682.730,2133.700,3584.680,772.590,1854.360,2936.120
100,24,114.140,22.325,421.130,1430.930,2440.730,716.380,2231.440,3746.500,787.840,2085.170,3382.500
100,48,114.140,22.325,564.250,1366.240,2168.220,924.940,2277.440,3629.950,859.020,2646.170,4433.320
100,72,114.140,22.325,591.040,1363.270,2135.500,970.390,2265.160,3559.930,936.810,2620.480,4304.140
100,96,114.140,22.325,606.490,1345.750,2085.000,983.850,2254.920,3525.990,978.670,2602.360,4226.060
100,120,114.140,22.325,627.590,1415.450,2203.310,988.590,2293.240,3597.880,1013.120,2626.190,4239.270
100,144,114.140,22.325,641.610,1401.240,2160.880,976.580,2454.550,3932.530,1060.130,2578.200,4096.280
100,168,114.140,22.325,646.700,1421.330,2195.950,984.430,2662.320,4340.200,1076.360,2669.710,4263.060
