return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.21,22.36,80.29,92.86,105.43,100.16,119.19,138.22,114.49,137.27,160.04
2,2,114.21,22.36,122.06,141.62,161.18,150.11,181.38,212.65,170.26,208.92,247.58
2,3,114.21,22.36,144.41,168.95,193.49,186.90,229.03,271.16,217.39,265.18,312.97
2,4,114.21,22.36,161.45,190.61,219.78,215.52,265.49,315.46,248.84,302.01,355.19
2,5,114.21,22.36,177.59,210.57,243.54,234.75,289.21,343.68,274.66,331.95,389.23
2,6,114.21,22.36,189.88,225.63,261.38,248.13,306.17,364.20,294.85,355.62,416.40
2,9,114.21,22.36,211.09,252.95,294.80,275.70,343.90,412.11,334.15,403.79,473.44
2,12,114.21,22.36,221.57,265.57,309.56,292.92,367.37,441.82,358.69,436.08,513.46
2,18,114.21,22.36,235.03,282.49,329.96,313.38,393.30,473.22,394.12,484.68,575.23
2,24,114.21,22.36,244.65,294.59,344.52,327.47,412.33,497.20,403.76,499.13,594.49
2,48,114.21,22.36,272.66,329.48,386.29,352.92,440.51,528.11,422.65,526.77,630.89
2,72,114.21,22.36,285.97,342.45,398.93,360.48,446.99,533.49,428.81,533.30,637.79
2,96,114.21,22.36,292.70,348.84,404.97,373.43,459.29,545.16,437.35,540.39,643.43
2,120,114.21,22.36,302.75,358.93,415.10,383.67,470.91,558.15,443.92,548.62,653.31
2,144,114.21,22.36,306.62,362.95,419.29,402.16,495.73,589.31,452.56,559.64,666.72
2,168,114.21,22.36,310.99,368.44,425.88,404.90,499.83,594.77,455.99,563.78,671.58
5,1,114.21,22.36,118.07,137.25,156.42,157.90,189.95,221.99,179.12,210.99,242.86
5,2,114.21,22.36,181.44,213.45,245.46,242.26,291.82,341.37,277.33,336.41,395.50
5,3,114.21,22.36,219.37,261.45,303.52,308.62,372.31,436.00,352.79,426.38,499.97
5,4,114.21,22.36,250.83,301.47,352.11,358.27,431.72,505.18,403.12,490.30,577.49
5,5,114.21,22.36,278.43,336.12,393.80,391.43,473.26,555.09,443.21,537.43,631.64
5,6,114.21,22.36,299.20,362.97,426.74,415.83,504.82,593.81,475.11,575.37,675.63
5,9,114.21,22.36,339.61,417.69,495.78,472.91,582.07,691.23,541.37,654.42,767.46
5,12,114.21,22.36,356.66,439.12,521.58,509.47,634.78,760.09,588.30,713.66,839.02
5,18,114.21,22.36,380.04,467.74,555.45,546.25,683.12,820.00,659.09,803.29,947.48
5,24,114.21,22.36,396.93,488.47,580.01,573.89,723.50,873.11,683.59,839.88,996.17
5,48,114.21,22.36,443.49,543.72,643.95,613.89,775.01,936.13,730.56,922.08,1113.61
5,72,114.21,22.36,456.86,554.42,651.97,620.37,782.95,945.54,738.13,933.07,1128.01
5,96,114.21,22.36,463.10,559.74,656.38,633.75,791.48,949.21,743.98,936.91,1129.84
5,120,114.21,22.36,473.83,572.83,671.83,647.89,805.10,962.31,754.04,949.98,1145.93
5,144,114.21,22.36,478.48,579.30,680.11,681.46,848.09,1014.71,768.80,966.90,1164.99
5,168,114.21,22.36,486.31,590.47,694.64,689.61,864.77,1039.92,776.11,978.07,1180.02
10,1,114.21,22.36,140.45,167.97,195.49,193.69,242.87,292.05,214.52,260.80,307.07
10,2,114.21,22.36,217.92,265.88,313.83,296.77,372.28,447.79,335.42,432.68,529.95
10,3,114.21,22.36,266.29,331.26,396.23,378.82,474.52,570.21,428.48,545.62,662.77
10,4,114.21,22.36,307.24,386.73,466.22,438.27,547.72,657.18,492.92,633.30,773.68
10,5,114.21,22.36,341.75,432.67,523.58,480.18,603.47,726.76,543.33,691.72,840.11
10,6,114.21,22.36,368.45,469.96,571.46,512.34,647.90,783.45,583.53,739.34,895.15
10,9,114.21,22.36,422.90,550.54,678.18,587.85,760.10,932.36,666.91,838.17,1009.43
10,12,114.21,22.36,444.36,579.63,714.90,637.97,842.12,1046.26,726.69,918.22,1109.75
10,18,114.21,22.36,473.13,616.58,760.03,685.46,909.12,1132.78,816.06,1036.86,1257.66
10,24,114.21,22.36,494.24,644.06,793.89,723.12,970.96,1218.80,851.35,1096.52,1341.69
10,48,114.21,22.36,550.01,710.89,871.77,777.06,1048.04,1319.01,923.87,1244.15,1564.44
10,72,114.21,22.36,563.24,716.88,870.52,784.43,1059.67,1334.90,932.66,1263.14,1593.62
