return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.03,22.36,69.11,81.20,93.29,90.15,109.75,129.35,94.64,113.89,133.14
2,2,114.03,22.36,101.30,122.19,143.08,133.29,164.86,196.44,136.11,166.43,196.75
2,3,114.03,22.36,121.57,148.89,176.21,154.50,193.60,232.71,161.95,200.24,238.53
2,4,114.03,22.36,132.03,163.32,194.61,171.21,215.08,258.95,180.58,225.55,270.52
2,5,114.03,22.36,139.63,174.01,208.39,182.84,230.15,277.45,193.56,244.62,295.68
2,6,114.03,22.36,146.78,184.04,221.30,188.91,239.05,289.20,207.73,263.37,319.02
2,9,114.03,22.36,160.17,202.93,245.68,201.68,256.85,312.02,237.55,302.11,366.67
2,12,114.03,22.36,172.48,218.94,265.41,211.79,270.22,328.65,253.58,324.97,396.37
2,18,114.03,22.36,183.08,232.14,281.20,226.06,289.61,353.16,285.59,366.75,447.92
2,24,114.03,22.36,190.11,242.01,293.90,235.18,302.65,370.11,296.63,380.17,463.72
2,48,114.03,22.36,210.57,267.19,323.80,249.20,322.73,396.25,317.85,407.81,497.76
2,72,114.03,22.36,216.75,273.22,329.70,257.23,330.31,403.40,328.55,418.53,508.51
2,96,114.03,22.36,227.49,285.74,343.99,268.21,342.40,416.59,338.96,427.15,515.34
2,120,114.03,22.36,227.31,282.55,337.80,279.89,356.24,432.58,345.45,432.97,520.50
2,144,114.03,22.36,231.78,287.77,343.77,285.22,364.33,443.43,354.33,442.86,531.39
2,168,114.03,22.36,234.68,291.00,347.32,288.00,369.04,450.07,358.21,449.96,541.71
5,1,114.03,22.36,104.75,125.27,145.79,148.49,183.00,217.50,153.01,187.93,222.85
5,2,114.03,22.36,162.21,199.53,236.85,227.10,284.44,341.77,226.86,286.58,346.31
5,3,114.03,22.36,199.66,249.13,298.60,270.84,347.93,425.01,276.66,356.82,436.97
5,4,114.03,22.36,222.94,282.19,341.44,302.39,393.80,485.21,315.00,411.13,507.27
5,5,114.03,22.36,240.68,309.49,378.29,324.88,424.67,524.45,344.37,455.07,565.77
5,6,114.03,22.36,256.33,332.23,408.13,339.32,447.62,555.92,368.94,485.38,601.82
5,9,114.03,22.36,285.58,375.17,464.76,367.46,488.55,609.65,425.28,553.57,681.86
5,12,114.03,22.36,307.93,401.88,495.83,387.24,523.97,660.70,460.43,602.85,745.27
5,18,114.03,22.36,326.18,425.34,524.50,417.60,573.10,728.61,518.51,669.00,819.50
5,24,114.03,22.36,340.95,445.75,550.54,436.81,605.14,773.48,539.11,695.87,852.63
5,48,114.03,22.36,372.68,483.66,594.65,467.31,655.80,844.30,580.21,763.32,946.43
5,72,114.03,22.36,381.34,488.52,595.70,477.29,660.66,844.04,591.43,778.53,965.63
5,96,114.03,22.36,393.58,503.31,613.04,491.31,671.35,851.39,601.03,780.93,960.83
5,120,114.03,22.36,390.34,499.33,608.32,509.34,691.09,872.84,607.57,784.56,961.55
5,144,114.03,22.36,397.61,505.82,614.04,521.64,712.70,903.77,620.43,795.94,971.44
5,168,114.03,22.36,401.03,511.51,621.99,530.13,731.72,933.31,634.31,821.14,1007.98
10,1,114.03,22.36,126.10,159.27,192.44,184.39,240.61,296.82,189.80,247.06,304.32
10,2,114.03,22.36,198.58,262.49,326.40,284.86,381.38,477.90,284.59,389.49,494.40
10,3,114.03,22.36,245.77,332.11,418.45,344.01,480.99,617.97,350.88,497.22,643.56
10,4,114.03,22.36,277.54,383.82,490.09,386.69,552.67,718.65,402.14,580.37,758.59
10,5,114.03,22.36,303.15,429.51,555.88,417.20,599.46,781.71,440.14,651.72,863.30
10,6,114.03,22.36,324.34,465.08,605.83,437.20,638.48,839.77,469.57,687.94,906.31
10,9,114.03,22.36,363.42,533.58,703.73,476.26,704.34,932.42,538.50,775.77,1013.03
10,12,114.03,22.36,390.42,565.81,741.21,504.56,771.03,1037.50,584.14,850.43,1116.72
10,18,114.03,22.36,413.56,599.19,784.82,547.70,859.29,1170.89,655.01,924.61,1194.20
10,24,114.03,22.36,432.43,628.99,825.55,572.07,914.14,1256.22,683.61,965.69,1247.76
10,48,114.03,22.36,469.57,673.39,877.20,613.08,1003.13,1393.18,744.98,1081.71,1418.43
10,72,114.03,22.36,480.30,673.33,866.36,626.04,999.56,1373.09,758.45,1100.93,1443.40
10,96,114.03,22.36,493.37,685.66,877.94,642.07,999.89,1357.71,769.61,1092.04,1414.47
10,120,114.03,22.36,491.52,687.02,882.51,663.87,1020.74,1377.60,777.09,1091.04,1404.98
10,144,114.03,22.36,501.35,692.67,883.98,680.27,1058.82,1437.36,792.09,1099.33,1406.57
10,168,114.03,22.36,505.12,703.56,902.01,693.25,1100.46,1507.67,814.06,1146.74,1479.42
25,1,114.03,22.36,145.40,208.64,271.88,218.83,325.74,432.65,227.26,335.69,444.13
25,2,114.03,22.36,228.48,358.53,488.59,338.20,528.69,719.18,339.44,554.01,768.58
25,3,114.03,22.36,280.86,460.65,640.44,410.31,695.03,979.76,420.16,731.44,1042.72
25,4,114.03,22.36,319.48,545.99,772.51,465.42,815.57,1165.71,481.69,867.14,1252.59
25,5,114.03,22.36,353.34,627.51,901.68,504.90,891.60,1278.30,516.96,992.62,1468.28
25,6,114.03,22.36,378.62,686.64,994.66,527.82,962.98,1398.14,548.68,1031.36,1514.05
25,9,114.03,22.36,422.03,804.12,1186.21,576.29,1077.24,1578.19,621.65,1141.40,1661.15
25,12,114.03,22.36,451.35,839.10,1226.86,610.64,1216.14,1821.63,669.79,1260.99,1852.20
25,18,114.03,22.36,477.95,890.16,1302.37,662.84,1392.73,2122.63,752.02,1328.44,1904.86
25,24,114.03,22.36,498.01,935.51,1373.01,683.48,1496.56,2309.64,790.74,1396.18,2001.62
25,48,114.03,22.36,539.09,983.22,1427.34,724.83,1670.65,2616.47,881.92,1612.22,2342.52
25,72,114.03,22.36,555.86,969.40,1382.93,751.15,1640.91,2530.67,904.73,1638.11,2371.49
25,96,114.03,22.36,573.83,971.37,1368.92,776.76,1606.11,2435.46,928.37,1601.72,2275.07
25,120,114.03,22.36,578.22,990.08,1401.94,804.34,1620.80,2437.27,941.78,1589.05,2236.31
25,144,114.03,22.36,593.58,991.48,1389.39,820.01,1694.31,2568.61,960.81,1585.79,2210.76
25,168,114.03,22.36,595.02,1015.40,1435.78,831.76,1792.39,2753.02,990.49,1678.90,2367.31
