return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.02,22.28,73.28,87.88,102.48,90.78,111.25,131.73,95.40,115.05,134.71
2,2,114.02,22.28,104.08,126.01,147.95,132.30,164.38,196.46,138.08,169.53,200.99
2,3,114.02,22.28,123.92,150.37,176.82,155.76,196.05,236.35,165.08,202.64,240.21
2,4,114.02,22.28,136.47,166.41,196.36,169.49,215.90,262.32,192.25,236.09,279.92
2,5,114.02,22.28,144.86,177.34,209.82,177.40,227.21,277.02,208.30,256.63,304.96
2,6,114.02,22.28,153.73,188.39,223.05,186.85,239.01,291.18,226.01,278.56,331.11
2,9,114.02,22.28,167.13,204.98,242.82,208.60,267.39,326.18,248.80,307.38,365.97
2,12,114.02,22.28,176.30,216.69,257.08,217.99,281.47,344.95,267.75,331.33,394.91
2,18,114.02,22.28,183.62,226.91,270.20,231.48,298.92,366.37,288.57,357.68,426.78
2,24,114.02,22.28,192.02,238.24,284.47,243.31,314.08,384.84,307.15,382.32,457.48
2,48,114.02,22.28,210.90,262.72,314.55,258.56,333.32,408.08,325.07,407.02,488.97
2,72,114.02,22.28,221.14,274.92,328.71,263.39,338.88,414.38,336.06,416.51,496.96
2,96,114.02,22.28,224.96,279.49,334.03,268.34,344.82,421.30,346.28,426.71,507.13
2,120,114.02,22.28,229.41,283.63,337.86,276.13,355.93,435.74,363.07,446.29,529.50
2,144,114.02,22.28,232.21,286.62,341.02,283.48,366.11,448.74,365.22,448.34,531.46
2,168,114.02,22.28,235.56,289.18,342.81,284.68,367.76,450.84,366.80,450.94,535.09
5,1,114.02,22.28,117.00,142.53,168.06,152.49,185.91,219.33,153.79,185.13,216.47
5,2,114.02,22.28,169.71,210.70,251.69,227.42,278.43,329.44,231.87,287.38,342.89
5,3,114.02,22.28,203.90,255.00,306.09,274.62,342.46,410.29,277.65,347.54,417.43
