return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.070,22.455,77.760,89.940,102.120,100.270,117.240,134.220,103.360,121.290,139.210
2,2,114.070,22.455,117.570,136.060,154.550,151.290,178.590,205.890,162.240,191.120,220.000
2,3,114.070,22.455,138.480,161.350,184.220,180.610,214.250,247.880,194.520,230.840,267.160
2,4,114.070,22.455,152.270,178.910,205.540,198.640,237.970,277.300,214.660,256.510,298.350
2,5,114.070,22.455,158.420,187.850,217.270,209.330,252.730,296.140,232.470,279.830,327.190
2,6,114.070,22.455,166.480,198.120,229.760,217.280,263.400,309.520,244.920,296.350,347.770
2,9,114.070,22.455,178.600,214.930,251.270,234.630,287.250,339.870,281.580,342.010,402.450
2,12,114.070,22.455,187.250,226.930,266.610,246.130,305.000,363.870,297.010,363.670,430.330
2,18,114.070,22.455,197.260,239.380,281.490,257.490,322.120,386.760,323.280,395.720,468.160
2,24,114.070,22.455,205.280,248.800,292.320,270.050,338.940,407.820,331.710,407.810,483.900
2,48,114.070,22.455,221.510,268.180,314.840,286.130,361.060,436.000,339.160,421.510,503.860
2,72,114.070,22.455,230.870,277.940,325.000,306.170,380.460,454.760,347.410,430.600,513.800
2,96,114.070,22.455,239.640,286.520,333.410,313.930,388.800,463.680,356.540,438.420,520.300
2,120,114.070,22.455,246.610,291.840,337.070,328.250,408.200,488.160,364.610,447.560,530.510
2,144,114.070,22.455,253.950,300.070,346.200,330.320,411.590,492.860,371.310,457.100,542.900
2,168,114.070,22.455,261.830,309.710,357.600,340.140,424.470,508.800,372.680,460.040,547.410
5,1,114.070,22.455,114.900,137.330,159.750,149.460,173.090,196.730,156.760,185.170,213.590
5,2,114.070,22.455,174.370,207.480,240.590,231.390,271.680,311.960,247.520,291.170,334.820
5,3,114.070,22.455,208.040,251.500,294.960,279.650,331.300,382.960,301.700,358.560,415.410
5,4,114.070,22.455,232.600,285.640,338.680,314.180,375.860,437.540,338.400,407.020,475.650
5,5,114.070,22.455,245.010,308.060,371.120,337.090,407.820,478.550,372.100,450.550,529.000
5,6,114.070,22.455,259.640,327.150,394.650,353.330,430.120,506.920,396.670,482.710,568.750
5,9,114.070,22.455,285.590,365.640,445.690,390.190,481.000,571.820,458.600,554.310,650.010
5,12,114.070,22.455,303.660,393.610,483.550,418.500,521.790,625.070,490.020,594.200,698.370
5,18,114.070,22.455,321.260,416.110,510.970,447.350,566.410,685.480,534.110,647.700,761.280
5,24,114.070,22.455,334.090,429.890,525.690,472.300,600.230,728.170,555.710,681.320,806.920
5,48,114.070,22.455,360.260,461.850,563.450,506.950,652.320,797.690,584.650,740.090,895.540
5,72,114.070,22.455,371.680,471.950,572.230,526.900,668.350,809.790,597.140,754.340,911.530
5,96,114.070,22.455,382.010,480.260,578.510,536.650,677.060,817.480,605.540,759.730,913.920
5,120,114.070,22.455,385.980,482.710,579.440,561.980,707.600,853.220,617.870,771.420,924.970
5,144,114.070,22.455,396.330,495.800,595.270,569.760,716.870,863.980,632.580,791.890,951.210
5,168,114.070,22.455,409.290,511.150,613.010,585.800,744.530,903.270,639.660,813.960,988.260
10,1,114.070,22.455,138.660,175.390,212.120,176.660,209.810,242.960,188.420,231.270,274.120
10,2,114.070,22.455,210.530,263.700,316.870,277.080,335.300,393.530,297.000,360.770,424.540
10,3,114.070,22.455,253.030,326.010,398.980,336.950,413.980,491.010,364.820,450.420,536.020
10,4,114.070,22.455,284.780,377.480,470.170,381.260,475.240,569.220,412.210,519.190,626.180
10,5,114.070,22.455,299.290,419.650,540.020,412.320,522.910,633.500,455.380,578.950,702.520
10,6,114.070,22.455,318.600,446.810,575.020,434.340,555.710,677.080,487.500,623.960,760.410
10,9,114.070,22.455,353.530,509.340,665.140,484.540,631.950,779.360,562.380,709.120,855.850
10,12,114.070,22.455,376.790,556.840,736.890,522.140,693.920,865.710,601.360,762.530,923.690
10,18,114.070,22.455,400.110,587.730,775.350,562.510,768.960,975.410,656.680,830.690,1004.710
10,24,114.070,22.455,416.790,601.690,786.590,595.610,818.370,1041.130,689.680,887.950,1086.220
10,48,114.070,22.455,450.980,642.880,834.780,644.030,901.810,1159.590,740.830,1004.430,1268.020
10,72,114.070,22.455,463.550,649.080,834.600,665.460,908.420,1151.380,757.280,1023.030,1288.780
10,96,114.070,22.455,476.130,654.550,832.970,675.880,914.780,1153.680,766.670,1025.270,1283.860
10,120,114.070,22.455,479.290,656.160,833.030,705.230,949.800,1194.360,781.610,1035.650,1289.690
10,144,114.070,22.455,491.990,675.160,858.330,715.450,965.900,1216.340,800.800,1065.810,1330.820
10,168,114.070,22.455,507.910,693.570,879.230,737.300,1010.630,1283.960,814.910,1120.470,1426.020
25,1,114.070,22.455,163.670,232.730,301.780,200.380,255.900,311.430,218.940,294.240,369.540
25,2,114.070,22.455,248.910,346.850,444.790,318.980,418.030,517.090,343.580,452.750,561.910
25,3,114.070,22.455,299.960,441.240,582.520,389.760,524.730,659.700,424.180,575.530,726.890
25,4,114.070,22.455,337.020,524.910,712.810,442.020,610.820,779.620,481.430,676.970,872.500
25,5,114.070,22.455,341.130,611.920,882.710,480.880,684.180,887.470,532.500,761.080,989.650
25,6,114.070,22.455,365.710,652.810,939.910,509.210,734.100,958.990,571.660,825.710,1079.770
25,9,114.070,22.455,405.000,763.200,1121.400,572.210,853.080,1133.940,656.670,922.610,1188.540
25,12,114.070,22.455,425.630,852.520,1279.410,613.090,950.540,1287.990,696.600,994.950,1293.290
25,18,114.070,22.455,457.430,896.140,1334.840,659.860,1083.170,1506.470,765.280,1082.110,1398.950
25,24,114.070,22.455,483.340,903.750,1324.160,700.410,1158.910,1617.410,812.780,1182.260,1551.730
25,48,114.070,22.455,531.740,956.780,1381.830,763.370,1300.700,1838.020,894.290,1414.770,1935.260
25,72,114.070,22.455,548.720,949.540,1350.360,796.490,1282.830,1769.180,918.080,1440.250,1962.420
25,96,114.070,22.455,569.230,946.190,1323.150,807.840,1281.710,1755.580,933.890,1435.960,1938.040
25,120,114.070,22.455,574.310,949.140,1323.970,836.010,1317.100,1798.180,953.620,1439.520,1925.410
25,144,114.070,22.455,589.080,980.450,1371.830,842.950,1346.470,1849.980,975.070,1485.570,1996.070
25,168,114.070,22.455,608.440,1000.670,1392.910,872.640,1424.480,1976.310,993.790,1615.530,2237.270
50,1,114.070,22.455,176.490,283.130,389.770,210.200,289.880,369.570,233.330,344.610,455.900
50,2,114.070,22.455,269.370,418.660,567.960,337.660,481.150,624.640,365.160,524.010,682.860
50,3,114.070,22.455,322.660,545.130,767.590,412.770,611.690,810.610,450.700,675.350,899.990
50,4,114.070,22.455,357.830,662.640,967.450,466.740,719.180,971.620,510.810,806.830,1102.840
50,5,114.070,22.455,335.140,803.980,1272.810,507.980,816.410,1124.840,563.660,912.190,1260.710
50,6,114.070,22.455,362.420,858.430,1354.430,539.240,882.320,1225.400,605.310,994.250,1383.190
50,9,114.070,22.455,392.870,1022.880,1652.890,605.880,1042.330,1478.770,694.570,1095.000,1495.440
50,12,114.070,22.455,396.280,1162.200,1928.130,639.980,1173.870,1707.770,728.380,1182.840,1637.310
50,18,114.070,22.455,436.140,1216.730,1997.320,679.180,1367.240,2055.300,806.180,1284.410,1762.630
50,24,114.070,22.455,476.680,1211.330,1945.990,721.190,1468.650,2216.120,861.060,1427.410,1993.770
50,48,114.070,22.455,541.140,1272.270,2003.390,787.460,1671.850,2556.240,956.290,1786.000,2615.720
50,72,114.070,22.455,567.330,1245.290,1923.250,842.250,1623.070,2403.890,987.590,1817.800,2648.020
50,96,114.070,22.455,600.750,1229.560,1858.370,855.670,1611.870,2368.070,1013.700,1806.200,2598.710
50,120,114.070,22.455,609.620,1236.350,1863.090,879.090,1642.050,2405.010,1039.710,1799.510,2559.310
50,144,114.070,22.455,623.870,1281.960,1940.040,876.860,1685.640,2494.420,1059.060,1860.650,2662.240
50,168,114.070,22.455,646.310,1300.800,1955.300,909.510,1799.530,2689.560,1069.000,2080.660,3092.320
100,1,114.070,22.455,182.350,340.950,499.550,213.770,323.440,433.110,239.770,397.930,556.090
100,2,114.070,22.455,280.400,499.800,719.200,345.570,545.290,745.020,375.070,597.400,819.740
100,3,114.070,22.455,329.890,666.890,1003.890,420.940,702.270,983.600,460.600,780.740,1100.890
100,4,114.070,22.455,354.460,829.060,1303.660,472.170,833.760,1195.350,517.940,947.630,1377.330
100,5,114.070,22.455,275.900,1049.840,1823.770,511.320,959.340,1407.360,568.070,1077.170,1586.260
100,6,114.070,22.455,303.960,1121.450,1938.950,542.980,1044.330,1545.680,608.960,1179.320,1749.680
100,9,114.070,22.455,305.490,1362.150,2418.820,605.200,1254.490,1903.780,701.490,1278.920,1856.340
100,12,114.070,22.455,266.250,1575.140,2884.020,621.360,1427.860,2234.360,722.950,1383.490,2044.030
100,18,114.070,22.455,317.200,1641.460,2965.710,634.830,1701.020,2767.220,809.220,1499.560,2189.900
100,24,114.070,22.455,386.080,1611.630,2837.180,672.520,1834.480,2996.440,864.930,1695.980,2527.040
100,48,114.070,22.455,475.070,1678.240,2881.400,728.870,2118.820,3508.780,953.420,2222.430,3491.440
100,72,114.070,22.455,521.150,1619.110,2717.070,823.780,2024.580,3225.390,994.260,2261.760,3529.260
100,96,114.070,22.455,577.830,1583.750,2589.670,842.200,1998.210,3154.220,1037.280,2240.150,3443.020
100,120,114.070,22.455,592.300,1598.120,2603.930,858.980,2016.830,3174.680,1074.010,2217.390,3360.760
100,144,114.070,22.455,602.260,1664.120,2725.980,839.390,2079.300,3319.200,1086.650,2296.960,3507.270
100,168,114.070,22.455,629.580,1677.820,2726.060,868.580,2241.130,3613.670,1065.230,2645.500,4225.780
