return_period,duration,longitude,latitude,historical_low_mm/hour,historical_mm/hour,historical_upp_mm/hour,ssp245_low_mm/hour,ssp245_mm/hour,ssp245_upp_mm/hour,ssp585_low_mm/hour,ssp585_mm/hour,ssp585_upp_mm/hour
2,1,114.240,22.435,71.460,83.120,94.790,98.070,112.430,126.780,116.140,134.920,153.710
2,2,114.240,22.435,107.390,125.800,144.210,143.080,168.390,193.710,167.120,198.100,229.090
2,3,114.240,22.435,125.450,148.270,171.100,175.860,207.870,239.890,204.830,242.010,279.190
2,4,114.240,22.435,138.740,164.700,190.660,195.840,232.100,268.360,237.200,280.270,323.340
2,5,114.240,22.435,149.900,178.870,207.830,211.830,251.360,290.900,258.940,308.270,357.600
2,6,114.240,22.435,157.790,188.850,219.910,225.880,268.660,311.450,276.920,331.690,386.470
2,9,114.240,22.435,173.800,209.050,244.300,242.710,290.790,338.870,314.450,378.000,441.550
2,12,114.240,22.435,181.900,219.670,257.440,262.620,316.350,370.090,329.860,400.580,471.300
2,18,114.240,22.435,192.880,233.150,273.430,279.150,338.240,397.340,351.990,431.210,510.430
2,24,114.240,22.435,201.160,242.860,284.550,297.860,360.310,422.750,359.430,442.030,524.630
2,48,114.240,22.435,222.810,268.210,313.610,313.280,380.770,448.260,373.800,460.320,546.830
2,72,114.240,22.435,235.790,282.420,329.050,325.200,391.100,457.000,382.690,469.750,556.810
2,96,114.240,22.435,246.280,294.920,343.570,336.490,401.810,467.140,394.490,482.490,570.500
2,120,114.240,22.435,256.320,305.400,354.480,345.150,410.810,476.470,400.050,489.690,579.320
2,144,114.240,22.435,264.570,313.560,362.550,357.050,425.010,492.970,399.930,490.220,580.500
2,168,114.240,22.435,270.740,320.920,371.100,359.290,428.300,497.320,401.810,494.580,587.350
5,1,114.240,22.435,106.910,131.340,155.770,141.390,163.810,186.220,171.760,199.540,227.320
5,2,114.240,22.435,163.730,201.350,238.970,218.120,257.330,296.550,259.250,312.030,364.810
5,3,114.240,22.435,195.260,244.200,293.130,271.360,320.510,369.660,316.190,381.490,446.790
5,4,114.240,22.435,218.310,278.970,339.620,303.490,358.520,413.550,365.270,437.050,508.830
5,5,114.240,22.435,238.810,306.410,374.010,328.980,387.700,446.420,404.820,486.250,567.680
5,6,114.240,22.435,253.400,326.610,399.820,351.340,414.400,477.460,437.840,526.530,615.230
5,9,114.240,22.435,282.890,365.770,448.650,383.900,454.870,525.830,499.740,598.620,697.500
5,12,114.240,22.435,297.880,386.750,475.610,417.660,495.540,573.420,533.940,645.360,756.780
5,18,114.240,22.435,316.590,409.270,501.950,448.090,532.900,617.720,577.840,699.650,821.460
5,24,114.240,22.435,329.230,424.560,519.890,477.500,567.790,658.080,596.660,728.540,860.420
5,48,114.240,22.435,360.610,462.050,563.480,513.620,626.670,739.720,626.370,800.500,974.640
5,72,114.240,22.435,378.440,476.800,575.160,522.640,633.560,744.490,636.580,812.920,989.270
5,96,114.240,22.435,394.860,494.310,593.770,533.220,642.390,751.560,652.920,828.090,1003.260
5,120,114.240,22.435,405.880,505.890,605.890,543.060,651.960,760.860,662.040,838.480,1014.930
5,144,114.240,22.435,414.390,513.470,612.550,560.330,672.370,784.410,667.470,844.720,1021.960
5,168,114.240,22.435,423.930,523.740,623.540,567.260,684.430,801.610,679.180,875.010,1070.850
10,1,114.240,22.435,130.360,174.400,218.440,167.780,199.750,231.720,203.630,243.530,283.420
10,2,114.240,22.435,201.300,267.240,333.170,262.980,320.460,377.940,314.890,399.220,483.540
10,3,114.240,22.435,241.930,331.360,420.790,328.480,398.960,469.440,384.510,490.160,595.820
10,4,114.240,22.435,272.660,389.630,506.600,367.610,446.350,525.090,442.210,554.610,667.020
10,5,114.240,22.435,300.060,430.510,560.950,398.230,480.900,563.560,491.390,619.020,746.650
10,6,114.240,22.435,319.800,461.460,603.110,424.700,512.690,600.680,532.390,670.800,809.210
10,9,114.240,22.435,359.220,518.500,677.780,465.630,567.400,669.160,606.590,757.370,908.150
10,12,114.240,22.435,378.160,548.560,718.950,505.940,617.850,729.760,651.020,825.020,999.030
10,18,114.240,22.435,401.700,576.920,752.150,542.380,665.780,789.170,704.680,895.510,1086.340
10,24,114.240,22.435,416.500,597.360,778.210,578.810,709.350,839.880,731.990,944.150,1156.310
10,48,114.240,22.435,453.140,643.530,833.920,635.410,812.550,989.700,785.760,1096.060,1406.360
10,72,114.240,22.435,473.630,650.720,827.810,644.050,816.720,989.390,796.560,1113.310,1430.060
10,96,114.240,22.435,492.710,668.550,844.390,654.410,822.810,991.220,816.170,1126.240,1436.300
10,120,114.240,22.435,504.180,681.380,858.590,664.760,831.420,998.080,826.300,1137.150,1448.010
10,144,114.240,22.435,512.950,686.280,859.620,684.400,855.640,1026.880,836.460,1152.450,1468.440
10,168,114.240,22.435,524.080,696.790,869.490,696.190,878.560,1060.930,858.440,1222.010,1585.570
25,1,114.240,22.435,153.980,245.980,337.980,195.890,247.470,299.040,233.630,300.520,367.410
25,2,114.240,22.435,241.300,374.330,507.360,307.100,405.400,503.700,367.630,524.870,682.120
25,3,114.240,22.435,289.300,478.560,667.830,386.240,502.730,619.210,451.000,649.380,847.770
25,4,114.240,22.435,326.140,588.000,849.850,431.600,562.250,692.900,515.980,720.930,925.870
25,5,114.240,22.435,361.160,653.940,946.720,467.160,602.110,737.060,571.950,805.960,1039.980
25,6,114.240,22.435,387.120,705.600,1024.080,496.920,638.980,781.040,618.010,872.550,1127.080
25,9,114.240,22.435,439.040,793.900,1148.750,542.220,714.170,886.110,700.990,973.660,1246.330
25,12,114.240,22.435,460.660,838.630,1216.590,584.680,776.710,968.740,749.220,1074.250,1399.280
25,18,114.240,22.435,489.930,872.660,1255.390,621.180,838.340,1055.500,803.570,1165.750,1527.930
25,24,114.240,22.435,504.490,901.870,1299.250,666.670,893.120,1119.570,838.550,1250.150,1661.740
25,48,114.240,22.435,544.280,958.710,1373.140,753.240,1077.450,1401.670,929.980,1574.850,2219.710
25,72,114.240,22.435,572.110,940.250,1308.380,765.880,1077.570,1389.270,938.650,1603.290,2267.930
25,96,114.240,22.435,593.430,952.310,1311.190,777.810,1078.080,1378.340,965.790,1606.060,2246.340
25,120,114.240,22.435,604.140,967.660,1331.180,789.260,1083.530,1377.800,974.840,1614.510,2254.180
25,144,114.240,22.435,615.590,964.940,1314.290,809.220,1112.050,1414.890,987.960,1650.550,2313.150
25,168,114.240,22.435,628.310,972.440,1316.560,828.220,1155.880,1483.540,1018.930,1810.100,2601.270
50,1,114.240,22.435,162.770,315.080,467.390,212.180,284.610,357.040,247.800,343.850,439.890
50,2,114.240,22.435,260.150,475.550,690.960,329.000,472.380,615.760,389.780,630.740,871.700
50,3,114.240,22.435,306.670,622.860,939.040,416.820,583.200,749.590,480.190,785.660,1091.130
50,4,114.240,22.435,338.920,793.710,1248.500,464.750,651.940,839.130,548.840,858.560,1168.270
50,5,114.240,22.435,376.860,886.620,1396.390,503.040,694.600,886.150,605.380,959.980,1314.570
50,6,114.240,22.435,405.750,961.190,1516.630,534.060,734.210,934.360,651.360,1037.650,1423.950
50,9,114.240,22.435,465.740,1081.090,1696.440,577.690,826.470,1075.250,736.840,1146.270,1555.710
50,12,114.240,22.435,486.400,1139.460,1792.520,617.490,897.760,1178.020,779.380,1276.650,1773.920
50,18,114.240,22.435,520.600,1174.740,1828.880,648.870,969.830,1290.800,825.760,1384.070,1942.380
50,24,114.240,22.435,531.260,1212.630,1893.990,700.850,1033.090,1365.330,860.740,1504.160,2147.590
50,48,114.240,22.435,570.270,1275.940,1981.610,806.190,1298.230,1790.270,964.650,2025.950,3087.240
50,72,114.240,22.435,612.490,1220.200,1827.920,825.640,1294.840,1764.040,967.450,2067.980,3168.510
50,96,114.240,22.435,636.140,1221.030,1805.920,840.740,1289.340,1737.950,1005.980,2055.330,3104.680
50,120,114.240,22.435,644.720,1239.170,1833.620,853.810,1290.770,1727.720,1013.030,2058.530,3104.030
50,144,114.240,22.435,661.640,1226.330,1791.020,871.960,1322.010,1772.060,1023.010,2119.490,3215.980
50,168,114.240,22.435,676.050,1228.020,1779.990,895.670,1387.540,1879.420,1045.050,2388.490,3731.940
100,1,114.240,22.435,158.950,400.980,643.000,224.100,323.020,421.940,254.960,387.750,520.550
100,2,114.240,22.435,263.560,599.120,934.680,340.700,542.410,744.120,393.840,747.840,1101.850
100,3,114.240,22.435,297.510,804.590,1311.660,436.060,666.160,896.270,487.010,938.460,1389.900
100,4,114.240,22.435,307.680,1065.680,1823.680,484.800,744.220,1003.630,559.180,1008.490,1457.790
100,5,114.240,22.435,343.410,1195.360,2047.310,525.350,788.620,1051.880,612.100,1127.110,1642.110
100,6,114.240,22.435,371.530,1301.860,2232.200,556.880,830.040,1103.210,654.730,1215.820,1776.900
100,9,114.240,22.435,437.000,1462.610,2488.220,594.470,940.910,1287.340,740.590,1328.600,1916.600
100,12,114.240,22.435,452.830,1537.210,2621.580,628.370,1020.670,1412.970,768.350,1493.630,2218.900
100,18,114.240,22.435,494.380,1568.910,2643.450,650.510,1103.350,1556.180,799.630,1617.070,2434.510
100,24,114.240,22.435,496.100,1617.810,2739.520,708.620,1175.170,1641.720,826.070,1781.630,2737.180
100,48,114.240,22.435,531.720,1684.670,2837.620,823.050,1540.200,2257.340,903.250,2575.070,4246.900
